toi,tid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_eqt,pl_insol,st_teff,st_logg,st_rad,ra,dec,tfopwg_disp,fe_h,gaia_source_id
4757.01,TIC 53744258,2.0804611,3.608,5260.0,11.5464,2165.0,3648.06,6434.0,4.14,1.6,103.342745,-24.227866,PC,-0.053879912119341844,Gaia DR3 2921984178394423808
4759.01,TIC 49705089,9.6578504,5.943,2300.0,9.98401,1117.0,258.473,5557.0,3.79,2.09,95.934296,-24.024654,CP,0.23722789567725044,Gaia DR3 2936390357694302336
4761.01,TIC 440849210,3.7863767,5.123,2190.0,9.94411,2044.0,2897.86,6892.9,3.95,2.16,109.574595,14.11587,PC,0.08350236486819705,Gaia DR3 3166578369711757568
4762.01,TIC 119069946,4.3591525,3.559,1030.0,3.61577,1394.0,626.954,5866.0,4.3,1.2,100.058596,-6.932085,PC,0.18000000715255737,Gaia DR3 3100034517249013120
4764.01,TIC 268456052,1.6025971,2.212,13050.0,10.4975,1528.0,905.776,5164.0,4.43,0.95,105.093951,-1.483723,PC,0.12869587426509005,Gaia DR3 3112139869693889280
4766.01,TIC 271307949,1.9326573,1.6191056,14051.9827876,10.5088307,1196.3465579,484.1155352,4909.0,4.47,0.861743,117.097528,2.111455,PC,0.4241479201673093,Gaia DR3 3088507757037345536
4767.01,TIC 157127081,2.7319222,3.913,3880.0,13.2415,1927.0,2289.27,5473.0,3.79,2.08,104.997787,-36.319389,PC,-0.3857227552216378,Gaia DR3 5578366441024209536
4768.01,TIC 108940329,7.2644599,3.233,7988.0,15.0763,1295.0,468.187,6617.0,4.15,1.64,112.650574,-28.912866,PC,0.36246389840050947,Gaia DR3 5611606464250347392
477.01,TIC 170102285,2.9444273,2.4478494,20291.3838652,12.7921539,1076.5451049,317.4314288,5150.0,4.55754,0.88727,101.127503,-42.76223,KP,0.05000000074505806,Gaia DR3 5557345496687437696
4770.01,TIC 112110888,1.9491813,3.119,11670.0,15.8333,2165.0,3650.34,6472.0,4.29,1.36,111.76498,-32.185807,PC,0.007284586132424498,Gaia DR3 5592625423216057984
4771.01,TIC 266441563,6.0049484,3.366,8932.0,12.6954,1173.0,315.049,6373.5,4.26,1.26,118.546528,1.792994,APC,0.07804879478898002,Gaia DR3 3087689411148553472
4772.01,TIC 455153906,2.8894603,2.561,17030.0,13.0354,1304.0,480.071,5604.0,4.46,0.97,124.547133,2.581065,PC,-0.04375833819646813,Gaia DR3 3090423587326701312
4773.01,TIC 415276070,1.7454828,1.923273,6919.1303309,14.1453349,2012.9003882,3879.8071248,6674.0,4.24,1.4871401,114.942649,-21.485618,PC,-0.14000000059604645,Gaia DR3 5715145275211633792
4774.01,TIC 148129139,8.6000244,3.974,1620.0,4.55822,1020.0,180.356,5700.8,4.33,1.14,100.707817,-41.409593,PC,0.36526426672935486,Gaia DR3 5569524099793294464
4776.01,TIC 196286578,10.4137997,3.774,6720.0,10.0431,919.0,118.725,6079.0,4.33,1.2,125.554446,-25.067535,PC,0.007451999513124474,Gaia DR3 5695996348197148032
4777.01,TIC 170368805,2.9588764,2.682,12900.0,14.8585,1668.0,1285.38,6041.0,4.38,1.13,122.05312,-9.487219,PC,0.08723634273031791,Gaia DR3 3038586424444734080
4778.01,TIC 145163386,3.8074213,4.4775157,8643.7888966,15.4202705,1358.6227154,805.2235864,5296.0,4.01,1.56375,122.342233,-34.567284,PC,0.3864293549000516,Gaia DR3 5545048318136386176
4779.01,TIC 170221808,10.7490194,2.256,9240.0,11.4707,639.0,27.7925,5424.0,4.3,1.14,102.329632,-43.739862,PC,0.48592661923272473,Gaia DR3 5562242652758638976
478.01,TIC 172464366,2.921685,3.17791,17562.44572,19.091127,1576.1185868,1458.3996927,6332.0,4.26074,1.37266,100.158863,-27.571261,FP,0.043859129101149946,Gaia DR3 2919669912574582912
4780.01,TIC 231937828,4.6942884,3.224,5310.0,16.4932,1546.0,948.685,6400.0,3.93,2.03,93.862256,-42.39217,PC,-0.3221379172858415,Gaia DR3 5571624373160062848
4785.01,TIC 50751260,6.4311106,2.385,5930.0,11.4436,1050.0,202.251,6741.0,4.27,1.45,126.577821,-10.504751,PC,0.09315368556285647,Gaia DR3 5751533578162839040
4787.01,TIC 431981595,3.5037708,2.716,6140.0,13.0482,1383.0,608.189,6107.0,4.19,1.42,120.578645,-19.507612,PC,0.05156463757157326,Gaia DR3 5714126504665298176
4788.01,TIC 156999527,4.3930669,2.33,11110.0,14.0261,1134.0,275.326,6328.0,4.3,1.32,104.439613,-40.307924,PC,-0.025203488438031496,Gaia DR3 5563853024976290816
4789.01,TIC 134221850,7.5002702,2.487,8750.0,11.2467,812.0,72.4941,5644.0,4.32,1.14,106.746934,-44.986628,PC,0.27267239778835484,Gaia DR3 5558237097539696512
479.01,TIC 306362738,2.7817379,2.1508237,12808.3940801,12.6841023,1270.3448387,615.4708822,5600.0,4.4291,1.02095,91.089719,-16.96539,KP,-0.07999999821186066,Gaia DR3 2991284369063612928
4791.01,TIC 100389539,4.2809767,3.145,7520.0,13.0113,1279.0,445.261,5964.0,4.13,1.49,109.388382,-19.828939,CP,0.41999998688697815,Gaia DR3 2930141657016297216
4792.01,TIC 265350422,8.4481666,1.255,7405.0,10.2494,609.0,22.9265,5826.1,4.42,1.05,133.586405,1.575503,APC,0.055399999022483826,Gaia DR3 577614689757449728
4793.01,TIC 65949719,3.4658629,3.301,9580.0,15.0462,1620.0,1145.52,6688.0,4.24,1.49,114.554441,-4.006915,PC,-0.03246554964456938,Gaia DR3 3057668105147379328
4796.01,TIC 65905621,3.5775958,2.779,8730.0,15.3215,1415.0,665.763,6355.0,4.12,1.61,108.682186,-27.700929,PC,0.008600936039577844,Gaia DR3 5609865215783605888
4797.01,TIC 265011923,2.9922495,1.594,10895.0,20.032,1070.0,218.392,5932.0,4.09,1.55,126.621993,3.001351,PC,-0.0867950703179009,Gaia DR3 3091779869278551808
4798.01,TIC 274137295,5.5261155,1.873,7330.0,9.00518,792.0,65.4488,4824.0,4.48,0.84,116.616275,7.92953,PC,0.4461724903504863,Gaia DR3 3145171879047874816
4799.01,TIC 65805840,4.0234634,3.204,7560.0,12.891,1496.0,832.08,6678.0,4.26,1.45,108.587629,-25.646329,PC,0.021043298790548448,Gaia DR3 5617126180115568256
480.01,TIC 317548889,6.8659582,3.455761,334.0145589,2.8144915,1224.6157859,531.5209848,6212.63,4.438,1.5000401,88.378462,-16.265397,CP,0.164000004529953,Gaia DR3 2992025233741516928
4802.01,TIC 50575306,1.7131374,2.608,3850.0,6.86542,1844.0,1919.49,5843.0,4.39,1.08,112.491073,-13.625055,PC,0.023054465232419885,Gaia DR3 3033287774838941568
4803.01,TIC 19117967,8.4516737,3.896,2930.0,8.2562,1004.0,168.924,5782.9,4.11,1.48,120.307448,14.163226,PC,0.49000000953674316,Gaia DR3 654303048813846144
4805.01,TIC 7976072,8.9981735,4.547,6480.0,9.52189,983.0,155.205,5444.0,4.24,1.22,133.484281,-4.925834,PC,0.6637231762504283,Gaia DR3 5760804557127955840
4806.01,TIC 96317115,8.4476983,3.79,2000.0,4.97976,1033.0,189.537,5902.0,4.36,1.13,103.789612,-31.106599,PC,0.10000000149011612,Gaia DR3 5607425811794016640
481.01,TIC 339672028,10.3311664,5.626,4577.0,11.9428,1111.0,253.126,5760.0,3.97699,1.73,110.512686,-57.384998,CP,0.25999999046325684,Gaia DR3 5486322710592888064
4810.01,TIC 281225729,2.4162514,3.055,2970.0,14.6399,1930.0,2303.62,6688.0,3.95,2.1,110.196243,-21.679526,PC,0.29535067100891355,Gaia DR3 5619777931585499776
4812.01,TIC 81744640,3.3138453,3.863,3550.0,8.15594,1753.0,1568.27,6153.0,4.24,1.36,107.081813,-23.545352,PC,0.2527273642508305,Gaia DR3 2927461739170311808
4814.01,TIC 32004914,5.545745,2.302,20790.0,15.8197,918.0,118.195,5706.0,4.41,1.05,116.816244,-7.66526,PC,0.08934366983335851,Gaia DR3 3043415410794295552
4815.01,TIC 19447218,8.9727235,3.808,10960.0,13.0195,948.0,134.631,5605.0,4.27,1.21,124.447282,-9.05703,PC,0.47807333839884397,Gaia DR3 5752644291065202432
4816.01,TIC 156990000,11.2473628,4.113,10340.0,15.7487,920.0,119.042,6141.0,4.14,1.53,99.848586,-43.82762,PC,0.020699886786583965,Gaia DR3 5556993275009444352
4819.01,TIC 82739585,1.5889429,1.183,22530.0,14.0293,1245.0,399.352,5150.0,4.57,0.8,124.904596,-43.057211,PC,-0.036159508588036904,Gaia DR3 5527051202569901440
