,koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_smet,ExoplanetCandidate
4820,19.5945772,6.77,129.3,1.18,724.0,64.98,6118.0,4.416,1.023,-0.24,1
4821,8.48032079,5.791,170.7,0.95,759.0,78.45,5415.0,4.556,0.728,-0.66,0
4822,409.87844,10.58,647.1,2.72,264.0,1.15,6167.0,4.444,1.064,0.07,1
4823,227.6258,9.47,131.0,1.79,394.0,5.7,6240.0,4.103,1.549,-0.16,0
4824,18.1373788,3.844,310.8,1.41,433.0,8.31,4257.0,4.648,0.602,-0.3,1
4825,51.1104797,7.712,330.0,1.6,478.0,12.38,5968.0,4.534,0.881,-0.26,1
4826,47.9869119,5.342,859.3,3.35,493.0,14.01,5641.0,4.408,0.981,-0.06,1
4827,359.047933,16.637,5622.7,7.76,260.0,1.08,5609.0,4.346,1.048,-0.04,0
4828,29.8042694,3.107,1046.5,24.73,505.0,15.34,5223.0,4.488,0.827,-0.14,0
4829,7.08757462,3.342,187.0,1.28,955.0,197.02,6060.0,4.509,0.925,-0.22,1
4830,3.74318005,1.111,237.5,1.75,999.0,235.28,5207.0,4.516,0.851,0.16,1
4831,5.4169303,7.512,109.5,8.17,1173.0,447.24,6355.0,4.41,1.108,-0.08,1
4832,1.003049079,7.9657,219270.0,42.5,1714.0,2049.63,5775.0,4.518,0.844,-0.38,0
4833,0.933157032,2.614,87.8,7.29,2202.0,5565.35,6499.0,4.378,1.169,-0.1,0
4834,37.1083458,4.112,366.5,1.71,492.0,13.84,5591.0,4.559,0.86,0.07,0
4835,31.1920226,2.849,447.8,1.65,521.0,17.43,5675.0,4.554,0.777,-0.54,1
4836,1.02104719,6.39,246.1,13.68,2129.0,4852.49,6444.0,4.376,1.2,0.07,0
4837,7.630545,3.63,364.9,2.26,1087.0,330.02,6407.0,4.358,1.179,-0.08,1
4838,12.083457,3.536,312.5,2.09,932.0,178.53,6422.0,4.364,1.175,-0.08,0
4839,401.5907,14.77,115.0,1.01,256.0,1.02,6170.0,4.482,0.939,-0.38,0
4840,6.6716723,2.693,154.4,1.27,1024.0,259.72,6086.0,4.435,1.021,-0.1,1
4841,53.912783631,44.0504,216.7,4.25,697.0,55.85,6085.0,3.917,2.02,-0.04,0
4842,1.23142395,2.186,19.6,0.77,2317.0,6786.33,6011.0,3.971,1.73,-0.34,0
4843,409.38645,13.78,531.5,1.78,197.0,0.35,4955.0,4.517,0.799,0.06,1
4844,386.828262,5.045,1024.9,6.54,340.0,3.15,6384.0,4.107,1.615,-0.02,0
4845,15.8733803,7.4672,4094.1,8.15,830.0,111.99,6161.0,4.276,1.054,-1.0,0
4846,42.3991752,7.251,484.0,3.23,580.0,26.75,6133.0,4.37,1.121,-0.02,0
4847,25.95198823,14.602,5103.3,39.94,680.0,50.51,6363.0,4.444,1.035,-0.26,0
4848,25.9522401,20.813,2896.9,42.91,572.0,25.35,5659.0,4.528,0.904,0.12,0
4849,14.12809896,2.326,263.1,1.6,781.0,87.8,6072.0,4.47,0.988,-0.1,0
4850,17.7662938,3.079,181.1,1.54,670.0,47.74,5724.0,4.495,0.946,0.14,1
4851,13.6917833,4.198,145.4,1.12,770.0,83.37,5906.0,4.433,0.931,-0.44,0
4852,25.95633,26.34,158.2,9.75,618.0,34.42,6139.0,4.53,0.881,-0.44,0
4853,11.56722589,2.507,373.7,1.29,568.0,24.64,4597.0,4.59,0.691,-0.1,1
4854,0.572937573,2.576,80.8,1.57,3271.0,27058.33,7338.0,4.225,1.593,0.07,0
4855,631.56889,14.37,789.0,3.13,237.0,0.75,6382.0,4.432,1.059,-0.22,1
4856,14.15849823,46.356,347.3,90.09,1910.0,3145.0,8753.0,3.668,3.746,0.07,0
4857,207.471349,7.469,229.2,1.57,316.0,2.37,5731.0,4.359,1.033,-0.16,0
4858,12.3748247,90.01,390.9,81.01,1253.0,583.24,5165.0,3.491,3.598,-0.12,0
4859,4.31724247,4.126,59.0,1.01,1332.0,743.6,5992.0,4.195,1.31,-0.2,1
4860,3.74099144,5.428,34.3,1.85,1733.0,2129.07,5110.0,3.611,3.231,0.28,1
4861,302.779824,16.847,270.9,1.31,246.0,0.87,5734.0,4.572,0.797,-0.38,1
4862,14.541781166,9.1151,143640.0,2722.92,834.0,114.56,5997.0,4.304,1.148,-0.2,0
4863,12.4261177,28.5357,1230.4,3.8,724.0,64.95,5713.0,4.554,0.851,-0.12,0
4864,21.1876185,3.69,71.7,0.79,676.0,49.23,6355.0,4.547,0.849,-0.8,1
4865,12.42560404,23.9402,458.9,2.52,733.0,68.44,5713.0,4.541,0.893,0.07,0
4866,30.9604688,14.992,460.9,89.18,1064.0,303.13,5367.0,3.216,3.558,-1.6,0
4867,1.041619932,8.1218,1840.5,30.94,1858.0,2828.16,5838.0,4.374,0.991,-0.38,0
4868,2.544594443,3.21373,348780.0,109.72,1608.0,1582.68,5503.0,4.033,1.616,0.18,0
4869,56.40651043,18.4332,102290.0,21.93,358.0,3.87,5011.0,4.617,0.647,-0.68,0
4870,7.964400574,4.4761,190900.0,61.54,633.0,38.09,4478.0,4.578,0.715,0.16,0
4871,6.399101307,4.7439,83326.0,51.77,1042.0,279.38,6233.0,4.472,0.988,-0.24,0
4872,34.9168399,7.343,500.0,2.39,602.0,31.13,6194.0,4.445,1.069,0.07,1
4873,0.56678228,4.725,146.8,0.88,1661.0,1814.33,4796.0,4.56,0.749,0.04,0
4874,8.480303653,7.48907,81428.0,22.25,762.0,79.65,5385.0,4.565,0.787,-0.18,0
4875,94.094392,10.833,46.6,0.9,486.0,13.14,6099.0,4.193,1.308,-0.3,1
4876,22.1270885,4.472,418.2,3.94,721.0,63.98,5312.0,4.103,1.445,0.34,1
4877,10.6784787,2.307,201.0,1.12,712.0,60.7,5459.0,4.583,0.797,-0.12,0
4878,25.3736543,2.619,372.9,1.88,653.0,42.92,6195.0,4.47,0.966,-0.3,1
4879,10.08535311,1.75,222.5,1.45,843.0,119.67,5947.0,4.487,0.945,-0.12,1
4880,42.559265547,3.36626,207990.0,51.86,487.0,13.28,5764.0,4.548,0.863,-0.12,0
4881,10.2856373,3.043,134.9,1.24,864.0,131.91,5841.0,4.409,1.06,0.16,1
4882,24.2157996,4.359,322.2,1.58,596.0,29.84,5659.0,4.473,0.885,-0.26,0
4883,44.2018402,4.949,235.6,1.14,409.0,6.59,5002.0,4.543,0.753,-0.18,1
4884,393.95608,13.89,482.2,2.27,263.0,1.14,6217.0,4.472,0.989,-0.22,1
4885,15.0330623,6.326,132.2,2.18,928.0,175.74,5849.0,4.076,1.601,0.14,1
4886,34.7496038,4.548,227.1,3.51,702.0,57.44,5849.0,4.076,1.601,0.14,1
4887,12.62530918,3.163,39413.0,87.2,1214.0,514.08,6878.0,4.012,1.844,-0.38,0
4888,124.93576738,7.5608,240900.0,49.34,362.0,4.06,5887.0,4.477,0.941,-0.14,0
4889,12.720298433,2.4599,283.6,1.37,589.0,28.37,4914.0,4.61,0.724,-0.04,0
4890,227.83457,21.59,155.3,2.83,449.0,9.59,6004.0,3.814,2.193,-0.36,1
4891,119.67980316,32.1928,299050.0,193.91,847.0,121.45,8275.0,3.726,3.251,-0.08,0
4892,6.399107136,5.21981,376770.0,59.15,1031.0,266.9,6133.0,4.435,0.935,-0.64,0
4893,8.480304281,7.46159,83115.0,65.0,1504.0,1210.22,7059.0,3.946,2.21,-0.14,0
4894,117.6813778,12.7591,45362.0,45.43,575.0,25.76,6429.0,3.899,2.079,-0.26,0
4895,17.72722648,4.1376,147140.0,35.18,692.0,54.32,6021.0,4.52,0.895,-0.3,0
4896,1.71024931,2.833,98.6,1.2,1766.0,2298.2,6418.0,4.395,1.171,0.07,0
4897,100.40132734,9.7436,53782.0,26.0,420.0,7.37,5903.0,4.353,1.1,-0.04,0
4898,11.320287875,4.82219,243410.0,59.23,928.0,175.69,6153.0,4.302,1.127,-0.44,0
4899,1.219034103,2.4494,95697.0,40.46,1977.0,3621.09,5914.0,4.217,1.271,-0.14,0
4900,24.352541,2.782,349.1,1.52,498.0,14.52,4891.0,4.516,0.805,0.16,1
4901,5.94228603,2.169,250.0,1.23,797.0,95.34,4891.0,4.516,0.805,0.16,1
4902,382.30306,8.83,225.6,4.05,400.0,6.04,5993.0,3.733,2.59,-0.18,1
4903,58.1263775,4.018,271.5,1.32,404.0,6.28,5413.0,4.579,0.82,0.07,1
4904,26.7575866,5.858,455.3,2.28,660.0,44.86,6215.0,4.44,1.052,-0.06,1
4905,57.0599992,7.463,66168.0,22.31,455.0,10.11,5931.0,4.545,0.863,-0.28,0
4906,14.5565618,4.554,103.8,1.08,787.0,90.4,6065.0,4.452,1.061,0.21,1
4907,0.837898153,2.104,268.9,1.26,1478.0,1128.57,4748.0,4.526,0.797,0.3,0
4908,0.603086711,1.0869,1242.8,36.0,2459.0,8675.9,6353.0,4.397,1.134,-0.02,0
4909,41.7084063,8.567,330.0,2.19,608.0,32.24,6434.0,4.394,1.138,-0.1,1
4910,33.0257179,6.032,507.1,2.21,564.0,23.95,5819.0,4.468,0.99,0.14,1
4911,25.366990665,5.9556,150580.0,56.02,665.0,46.09,6208.0,4.454,1.024,-0.12,0
4912,428.32173928,40.5992,317000.0,49.76,220.0,0.56,5662.0,4.532,0.806,-0.44,0
4913,82.137609997,6.11904,210770.0,197.85,640.0,39.55,6395.0,3.904,2.012,-0.36,0
4914,3.06026014,2.545,59.9,0.83,1284.0,642.06,5878.0,4.426,1.01,-0.04,0
4915,24.0612744,19.9438,440150.0,83.77,749.0,74.37,6461.0,4.338,1.138,-0.4,0
4916,66.36099916,20.0614,416740.0,61.42,420.0,7.33,5583.0,4.463,0.857,-0.4,0
4917,8.939461148,6.19136,357830.0,153.32,1407.0,926.24,6461.0,3.846,2.225,-0.34,0
4918,135.58607679,5.54241,363130.0,89.83,429.0,7.99,6401.0,4.324,1.301,0.24,0
4919,18.79862195,7.4782,380200.0,55.07,575.0,25.91,5334.0,4.585,0.796,-0.02,0
4920,6.30828538,2.48633,113530.0,29.34,803.0,98.21,5069.0,4.524,0.78,-0.14,0
4921,4.80912667,7.9331,134090.0,44.3,1270.0,615.74,6462.0,4.371,1.166,-0.12,0
4922,2.33211505,2.96723,105950.0,140.22,1594.0,1530.05,6384.0,4.348,1.094,-0.52,0
4923,0.53835407,1.5045,190.2,1.67,2386.0,7609.22,5539.0,4.244,1.207,0.14,1
4924,249.36211832,8.3559,35830.0,48.69,308.0,2.14,5940.0,4.352,1.02,-0.46,0
4925,3.80675878,2.092,231.9,2.75,1574.0,1449.04,6068.0,4.04,1.797,0.16,1
4926,0.664727127,1.561,16.2,0.46,2343.0,7149.67,6143.0,4.344,1.116,-0.2,0
4927,9.5084871,4.372,97.9,1.65,1131.0,386.61,6144.0,4.106,1.668,0.14,1
4928,34.1086562,6.405,133.8,1.95,739.0,70.4,6144.0,4.106,1.668,0.14,1
4929,47.0563327,4.807,762.0,2.57,497.0,14.43,5889.0,4.492,0.924,-0.16,1
4931,10.0100312,1.35,375.8,0.99,506.0,15.56,4338.0,4.731,0.508,-1.04,1
4932,96.169569,7.496,894.5,2.07,321.0,2.52,5340.0,4.633,0.702,-0.44,1
4933,1.55090374,3.028,11.3,1.11,3190.0,24453.38,7612.0,3.787,2.968,-0.08,0
4934,12.67143692,2.498,215.8,0.76,404.0,6.31,3705.0,4.721,0.529,0.21,1
4935,60.32668824,1.6864,3146.7,4.98,240.0,0.79,3705.0,4.721,0.529,0.21,1
4936,2.63595435,1.309,93.7,0.5,682.0,51.07,3705.0,4.721,0.529,0.21,1
4937,82.303914,15.404,737.0,4.47,485.0,13.05,5602.0,4.13,1.425,0.16,1
4938,131.97827736,7.14981,345940.0,147.83,457.0,10.32,4916.0,3.717,2.182,-0.08,0
4939,0.789171236,1.734,73.4,0.69,1527.0,1291.41,4776.0,4.516,0.811,0.34,0
4940,17.9346606,6.25,142.7,2.8,1002.0,238.78,6426.0,4.013,1.775,-0.24,1
4941,241.07074582,9.88863,70292.0,76.53,699.0,56.58,9414.0,3.883,2.777,-0.5,0
4942,106.17593813,10.4168,164740.0,54.91,441.0,8.94,6038.0,4.254,1.141,-0.56,0
4943,184.6467208,18.9869,410270.0,72.8,320.0,2.49,5713.0,4.414,1.023,0.12,0
4944,6.282033445,8.3777,181790.0,144.85,1029.0,264.78,6074.0,4.45,0.976,-0.26,0
4945,5.519188936,7.1351,217070.0,43.06,932.0,178.7,5324.0,4.439,0.897,-0.06,0
4946,5.3360574,3.877,54.7,1.52,1667.0,1823.9,6742.0,3.925,2.032,-0.4,1
4947,4.818863794,6.2625,65936.0,51.32,1595.0,1529.01,6313.0,3.936,1.935,-0.26,0
4948,178.26802035,5.86461,45754.0,34.07,256.0,1.02,5126.0,4.578,0.696,-0.54,0
4949,2.181555909,4.41739,85407.0,91.3,1730.0,2119.28,6584.0,4.331,1.246,-0.12,0
4950,0.895276162,3.0518,319080.0,172.25,2731.0,13121.22,5242.0,3.631,2.55,-0.46,0
4951,244.83274973,4.37001,40206.0,38.3,307.0,2.09,6105.0,4.443,0.993,-0.24,0
4952,30.4544418,6.896,472.1,2.6,624.0,35.92,6283.0,4.472,0.984,-0.3,1
4953,10.26558924,3.879,254.6,1.65,828.0,111.18,5774.0,4.458,0.98,0.08,0
4954,18.9257333,6.149,188.5,16.74,639.0,39.47,5455.0,4.421,0.909,-0.2,0
4955,37.8862977,5.218,672.2,2.09,479.0,12.46,5513.0,4.551,0.818,-0.16,1
4956,10.54841329,1.872,102.9,3.89,899.0,154.84,6047.0,4.387,1.092,0.0,1
4957,133.6348207,1.584,420.9,1.89,317.0,2.38,5202.0,4.434,0.918,0.16,1
4958,11.9615433,3.129,424.5,2.24,847.0,121.71,6142.0,4.456,1.046,0.07,0
4959,32.510844,3.254,361.9,2.62,680.0,50.56,6074.0,4.244,1.358,0.14,1
4961,62.127677128,5.25005,37430.0,38.61,402.0,6.15,5344.0,4.494,0.807,-0.34,0
4962,31.9730649,8.872,158.6,1.09,530.0,18.59,5811.0,4.571,0.811,-0.36,0
4963,10.90752977,2.764,186.0,1.58,955.0,196.51,6414.0,4.377,1.147,-0.12,1
4964,143.1188694,16.8109,255710.0,53.3,321.0,2.5,5713.0,4.554,0.851,-0.12,0
4965,76.81985465,5.16249,229160.0,46.61,379.0,4.88,5654.0,4.59,0.774,-0.38,0
4966,165.40574995,13.6363,66402.0,112.86,514.0,16.56,6061.0,3.759,2.185,-0.86,0
4967,71.661915163,6.33708,323610.0,55.04,365.0,4.18,5075.0,4.497,0.824,0.02,0
4968,9.44942685,6.40303,489000.0,68.38,813.0,103.29,5754.0,4.534,0.905,0.07,0
4969,0.715802309,1.5586,2208.6,25.52,1656.0,1787.96,5239.0,4.6,0.757,-0.14,0
4970,70.58284717,8.81169,150930.0,50.88,435.0,8.45,5973.0,4.516,0.904,-0.22,0
4971,2.995357359,6.57901,172400.0,112.12,1791.0,2437.81,5949.0,3.892,1.94,-0.32,0
4972,3.840485025,2.8592,31353.0,39.38,1077.0,318.66,5731.0,4.532,0.823,-0.4,0
4974,10.5226374,3.864,68.9,1.08,976.0,213.96,6327.0,4.327,1.175,-0.14,1
4975,10.443341795,3.94077,145290.0,44.35,892.0,149.21,6137.0,4.421,1.005,-0.32,0
4977,19.515013291,4.59379,256440.0,53.03,588.0,28.31,5349.0,4.531,0.851,0.1,0
4978,1.772451066,2.4592,79.2,1.02,1685.0,1904.34,6243.0,4.406,1.149,0.21,1
4979,19.9158863,6.191,143.2,1.41,728.0,66.31,6047.0,4.387,1.092,0.0,1
4980,54.061328105,4.48223,79684.0,88.28,514.0,16.51,5786.0,4.318,1.112,-0.08,0
4981,34.525990182,4.47294,67161.0,54.35,607.0,32.12,6123.0,4.396,1.049,-0.2,0
4982,494.485085,3.905,385.3,5.03,379.0,4.88,6303.0,3.774,2.553,-0.08,1
4983,14.2821417,2.068,224.9,1.08,625.0,36.03,5374.0,4.588,0.726,-0.48,0
4984,18.64532882,3.63893,433820.0,61.81,656.0,43.71,5931.0,4.554,0.845,-0.34,0
4985,20.882125422,8.03365,233450.0,66.27,737.0,69.67,6335.0,4.427,1.072,-0.14,0
4986,14.0545718,4.066,274.3,1.45,711.0,60.49,5783.0,4.539,0.88,-0.08,1
4987,30.8609783,4.216,128.9,1.08,525.0,17.96,5627.0,4.552,0.833,-0.16,1
4988,3.652810043,1.5132,119.4,0.89,1015.0,250.33,5213.0,4.489,0.831,-0.1,0
4989,15.65134872,4.1553,3104.0,118.33,1396.0,898.69,6552.0,3.586,3.289,-0.42,0
4990,6.86674226,4.216,47.2,0.79,1018.0,254.1,5914.0,4.396,1.135,0.46,1
4991,8.37159554,5.252,98.0,2.39,1292.0,659.25,6426.0,4.013,1.775,-0.24,1
4992,286.1755875,16.1025,328540.0,63.23,276.0,1.38,5904.0,4.471,0.946,-0.16,0
4993,152.15144795,26.8612,151820.0,53.89,362.0,4.04,6217.0,4.472,0.989,-0.22,0
4994,0.542636318,1.2536,74.6,1.39,2659.0,11844.28,5277.0,3.96,1.633,-0.14,0
4995,29.911334059,7.26916,354380.0,47.83,471.0,11.68,5303.0,4.632,0.704,-0.4,0
4996,5.877122485,4.71655,362900.0,125.68,1402.0,913.57,5702.0,3.807,1.821,-1.14,0
4997,10.636305846,5.17212,216060.0,64.91,1110.0,358.62,6781.0,4.221,1.345,-0.54,0
4998,2.1032389,6.4774,24852.0,36.63,1238.0,555.0,5546.0,4.587,0.786,-0.24,0
4999,46.698200933,3.57049,54592.0,38.79,468.0,11.31,5772.0,4.518,0.756,-1.08,0
5000,15.99560373,3.471,221.7,1.04,550.0,21.54,4955.0,4.61,0.721,-0.1,1
5001,4.39451798,2.9527,223620.0,65.76,554.0,22.27,3695.0,4.773,0.483,0.0,0
5002,25.9518795,21.569,1312.3,35.1,645.0,41.0,5753.0,4.335,1.078,-0.1,0
5003,29.7681831,9.425,159.9,3.98,917.0,167.51,5640.0,3.679,2.916,0.12,1
5004,56.048096688,4.04427,53726.0,42.62,400.0,6.06,5222.0,4.518,0.78,-0.3,0
5005,2.25161215,2.1,23.9,1.14,2934.0,17529.42,9464.0,4.116,2.184,0.07,0
5006,36.7662364,3.305,579.5,1.28,336.0,3.02,4342.0,4.699,0.54,-0.8,1
5007,50.35545898,5.51863,107140.0,31.66,492.0,13.81,5936.0,4.501,0.965,0.07,0
5008,14.0328775,6.684,210.9,1.45,783.0,88.83,6063.0,4.47,1.001,-0.02,1
5009,13.2226149,4.337,261.7,1.75,740.0,71.11,5931.0,4.545,0.863,-0.28,1
5010,2.53742164,1.563,104.5,0.93,1220.0,525.68,5447.0,4.481,0.917,0.16,1
5011,3.54828691,3.281,70.9,1.69,1795.0,2458.09,6573.0,4.01,1.987,0.08,0
5012,62.596544,11.477,223.1,2.25,559.0,23.01,5934.0,4.173,1.509,0.32,1
5013,18.79852,4.795,487.4,2.04,509.0,15.82,4808.0,4.589,0.715,-0.1,0
5014,156.51657398,12.2259,113340.0,61.44,367.0,4.31,6002.0,4.354,1.084,-0.2,0
5015,1.366946478,3.37701,158640.0,43.45,1403.0,910.99,5353.0,4.527,0.757,-0.52,0
5016,313.09275066,14.3447,445610.0,47.52,207.0,0.44,5067.0,4.596,0.673,-0.6,0
5017,0.566813677,2.458,61.2,0.77,2269.0,6276.41,6106.0,4.487,0.966,-0.16,0
5018,157.32263943,21.9232,153930.0,56.66,351.0,3.61,6109.0,4.472,0.989,-0.12,0
5019,9.53040216,5.95809,321540.0,60.49,805.0,99.43,5501.0,4.438,0.912,-0.14,0
5020,4.218512654,3.62939,23417.0,16.67,1189.0,472.03,6185.0,4.472,0.991,-0.18,0
5021,8.529991199,3.9954,20084.0,44.86,940.0,184.92,6185.0,4.472,0.991,-0.18,0
5023,1.922862476,3.4594,101270.0,70.65,1827.0,2631.95,6408.0,4.246,1.303,-0.22,0
5024,16.00747237,1.267,277.6,2.99,838.0,116.46,5857.0,4.204,1.305,-0.04,1
5025,54.6493679,7.962,432.5,2.64,538.0,19.86,5751.0,4.234,1.282,0.16,1
5026,100.8276725,8.39,1778.8,4.35,364.0,4.16,5301.0,4.391,0.977,0.16,1
5027,15.5764061,5.382,257.1,1.79,793.0,93.42,6214.0,4.442,1.076,0.07,1
5028,10.00506974,3.481,143.3,1.11,849.0,122.48,5912.0,4.453,0.924,-0.38,1
5029,0.905675699,1.701,73.2,0.77,1780.0,2374.98,5730.0,4.518,0.903,0.0,0
5030,36.2580749,5.917,380.3,1.82,516.0,16.7,5818.0,4.554,0.848,-0.22,1
5031,12.4326997,7.81,240.3,1.88,839.0,117.17,5480.0,4.22,1.229,0.14,1
5032,30.9902997,9.454,321.5,2.21,619.0,34.68,5480.0,4.22,1.229,0.14,1
5033,15.9750417,3.549,643.5,90.37,1143.0,403.2,5220.0,3.52,3.456,-0.18,0
5034,16.0505464,3.171,94.4,0.81,630.0,37.12,5428.0,4.563,0.853,0.21,1
5035,0.805267592,0.887,146.6,1.35,2165.0,5216.79,6268.0,4.429,1.1,0.07,0
5036,11.082622625,6.62584,268720.0,48.38,793.0,93.67,5831.0,4.503,0.922,-0.06,0
5037,421.42848194,8.60447,96654.0,54.16,335.0,2.97,6235.0,4.034,1.708,-0.14,0
5038,1.096587245,3.0287,541.2,168.68,1726.0,2096.5,5869.0,4.513,0.942,0.07,0
5039,3.012476415,3.31903,198400.0,58.77,1388.0,879.89,6015.0,4.329,1.088,-0.34,0
5040,204.74104758,20.5357,333800.0,97.39,404.0,6.3,6517.0,4.211,1.44,-0.12,0
5041,0.759740194,3.252,42.5,0.67,2059.0,4245.86,6046.0,4.478,1.007,0.07,0
5042,4.664186517,4.0639,555380.0,278.81,1683.0,1896.44,5062.0,3.515,3.579,0.14,0
5043,1.092066399,2.97608,401890.0,40.74,1164.0,432.44,4556.0,4.67,0.576,-0.74,0
5044,3.053578643,3.22884,52880.0,35.35,1035.0,271.46,5414.0,4.625,0.714,-0.44,0
5045,2.992662857,2.5258,113700.0,60.35,1476.0,1123.54,4927.0,3.883,1.837,0.16,0
5046,4.664188563,3.773,11360.0,52.09,1221.0,525.46,5699.0,4.192,1.215,-0.3,0
5047,0.954873008,1.0613,33.0,0.81,2325.0,6913.47,6092.0,4.114,1.363,-0.6,0
5048,0.56493412,2.57621,252640.0,33.4,1458.0,1071.88,4748.0,4.729,0.534,-1.26,0
5049,1.674984844,4.92134,234580.0,150.48,3055.0,20561.29,8285.0,3.971,2.451,0.07,0
5050,35.8754482,3.972,366.7,2.35,668.0,47.15,6559.0,4.357,1.218,-0.04,1
5051,7.31945294,4.881,166.8,5.05,1682.0,1891.07,5745.0,3.499,3.955,0.4,1
5052,35.8007112,8.219,417.4,7.97,991.0,227.68,5745.0,3.499,3.955,0.4,1
5053,0.790049989,2.794,70.8,0.67,1724.0,2082.67,5427.0,4.53,0.808,-0.24,0
5054,4.32710579,3.872,84.1,3.58,2004.0,3805.87,5745.0,3.499,3.955,0.4,1
5055,14.15402615,4.115,21653.0,29.61,495.0,14.25,4352.0,4.61,0.661,-0.04,0
5056,33.93754213,11.1677,32990.0,138.25,618.0,34.42,6220.0,4.414,1.066,-0.1,0
5057,20.7057153,9.678,115.9,3.22,967.0,206.73,5668.0,3.792,2.437,0.14,1
5058,60.532988,7.086,467.5,1.91,420.0,7.36,5631.0,4.557,0.847,-0.06,1
5059,3.7228679,9.557,52.1,0.74,1182.0,461.27,6046.0,4.509,0.927,-0.2,0
5060,58.0198583,5.348,1286.6,3.46,354.0,3.7,4920.0,4.62,0.72,0.07,1
5061,15.0617835,6.31,196.6,1.61,794.0,94.08,5806.0,4.321,1.158,0.14,1
5062,4.286103033,2.6422,173360.0,25.8,686.0,52.42,4206.0,4.663,0.591,-0.28,0
5063,290.7778719,12.0525,225770.0,45.27,222.0,0.58,5207.0,4.585,0.734,-0.3,0
5064,5.017239915,4.36126,144640.0,41.75,1229.0,538.77,6519.0,4.41,1.079,-0.36,0
5065,0.937923475,3.164,40.4,0.52,1588.0,1503.05,5398.0,4.58,0.805,-0.04,0
5066,204.0329342,17.5623,411370.0,57.35,272.0,1.29,5553.0,4.577,0.806,-0.16,0
5067,2.148219541,2.94091,457840.0,49.6,1009.0,244.99,4694.0,4.6,0.672,-0.28,0
5068,58.621578824,8.52961,142950.0,40.43,385.0,5.19,5232.0,4.554,0.725,-0.52,0
5069,3.125821128,2.2163,5025.4,110.58,2087.0,4481.76,6137.0,3.705,2.852,0.07,0
5070,1.032068851,2.1344,121990.0,44.35,1221.0,523.01,4387.0,4.587,0.711,0.28,0
5071,6.6751871,2.372,178.3,1.09,890.0,148.28,5774.0,4.567,0.818,-0.3,0
5072,1.450205839,3.6373,25884.0,92.78,2675.0,12063.44,7564.0,4.093,1.893,-0.08,0
5073,3.224486463,4.61686,403730.0,79.08,1456.0,1060.42,6389.0,4.331,1.16,-0.24,0
5074,44.14579777,4.088,224230.0,62.24,504.0,15.25,5876.0,4.492,0.896,-0.3,0
5075,33.3239576,37.217,2012.1,2.55,416.0,7.06,5192.0,4.707,0.555,-1.98,0
5076,17.9559673,6.237,137.0,1.96,750.0,74.61,5641.0,4.258,1.195,0.07,1
5077,0.94102954,4.415,34.5,1.41,2761.0,13794.93,5766.0,3.783,2.409,-0.08,0
5078,1.992812339,2.066,314.8,6.81,675.0,48.82,3638.0,4.844,0.42,-0.14,1
5079,36.514374043,6.48255,111620.0,33.27,546.0,21.08,5811.0,4.465,1.0,0.21,0
5080,39.818832,10.757,199.1,2.23,650.0,42.32,5710.0,4.073,1.524,0.0,1
5081,25.4337864,6.514,302.0,2.0,667.0,46.8,5806.0,4.321,1.158,0.14,1
5082,67.451045,8.9387,7062.8,36.7,562.0,23.61,4847.0,3.726,2.191,0.07,0
5083,2.69339974,1.936,147.5,1.04,1151.0,415.96,5355.0,4.511,0.863,0.07,1
5084,10.43003118,2.029,120.0,1.14,906.0,159.58,6277.0,4.449,1.031,-0.18,1
5085,27.63714708,1.7277,735.5,6.96,816.0,104.6,5214.0,3.766,2.427,0.06,1
5086,52.6095103,8.202,203.7,1.83,553.0,22.13,5881.0,4.259,1.294,0.16,1
5087,198.7106251,8.638,2094.8,3.56,258.0,1.05,5180.0,4.548,0.8,0.0,1
5088,15.873380595,8.0429,208360.0,630.53,962.0,202.23,5622.0,3.907,1.895,-0.12,0
5089,50.563697,5.381,50.5,1.57,761.0,79.36,6759.0,4.018,2.022,0.12,1
5090,65.583665567,5.01216,242400.0,41.22,371.0,4.5,5516.0,4.65,0.666,-0.84,0
5091,394.67816267,6.05443,253380.0,52.16,235.0,0.72,5780.0,4.505,0.83,-0.54,0
5092,111.31980522,23.0078,62705.0,63.68,539.0,20.01,5022.0,3.562,2.58,-0.34,0
5093,110.29512684,16.5339,176340.0,37.88,362.0,4.06,5753.0,4.503,0.895,-0.14,0
5094,95.178317934,3.60125,128580.0,28.75,272.0,1.29,4523.0,4.615,0.653,-0.24,0
5095,31.2543238,5.662,438.0,2.29,635.0,38.54,6246.0,4.433,1.092,0.07,1
5096,61.4911479,9.745,58703.0,22.76,438.0,8.7,5830.0,4.54,0.876,-0.14,0
5097,110.2867031,4.427,145.3,1.41,414.0,6.96,5931.0,4.322,1.101,-0.24,1
5098,11.8061737,4.472,88.1,2.87,1407.0,926.72,6900.0,3.843,2.599,0.0,1
5099,6.15828666,6.329,57.7,1.2,1212.0,510.35,5710.0,4.073,1.524,0.0,1
5100,10.828825742,0.7275,92.1,0.76,758.0,78.3,5862.0,4.584,0.785,-0.52,0
5101,82.292865,7.048,371.1,1.82,400.0,6.07,5626.0,4.467,0.957,0.14,1
5102,92.436978,6.432,955.2,2.89,348.0,3.46,5595.0,4.606,0.741,-0.48,1
