toi,tid,tfopwg_disp,ra,dec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,gaia_id,SOURCE_ID,phot_g_mean_mag,mh_gspphot,teff_gspphot,logg_gspphot,azero_gspphot,ebpminrp_gspphot,ag_gspphot,mg_gspphot,libname_gspphot,alphafe_gspspec,mh_gspspec,fem_gspspec,flags_gspspec,radius_flame,lum_flame,mass_flame,age_flame,r_med_geo,r_lo_geo,r_hi_geo,calibrated_gspphot,calibrated gspspec,metallicity,source_of_met,Prediction,multi_pl,spectral_type
1136.03,TIC 142276270,CP,192.184898,64.855276,4761.183463000227,26.3208756,4.414,800.0,2.71349,26.4328,631.0,5729.0,4.47,0.98,1677343097418015488,1.6773430974180155e+18,9.375505,-0.2051,5672.2026,4.4128,0.0016,0.0007,0.0013,4.73,MARCS,0.17,-0.14,0.01,00000001000009922001000999900029999999999,1.0038788,0.9402703,0.95499855,7.307675,84.43211,84.35404,84.49386,-0.0695761837922369,-0.14,-0.13,f_spec,1,1,G
1136.04,TIC 142276270,CP,192.184898,64.855276,3864.755807000213,18.795547,4.3425576,470.6731965,2.1597669,48.477077,672.9826313,5729.0,4.47,0.977727,1677343097418015488,1.6773430974180155e+18,9.375505,-0.2051,5672.2026,4.4128,0.0016,0.0007,0.0013,4.73,MARCS,0.17,-0.14,0.01,00000001000009922001000999900029999999999,1.0038788,0.9402703,0.95499855,7.307675,84.43211,84.35404,84.49386,-0.0695761837922369,-0.14,-0.13,f_spec,1,1,G
114.01,TIC 25155310,KP,63.374706,-69.226593,3494.5199580001645,3.2887898,3.4367717,7005.7247902,10.5135877,759.3373533,1338.8392647,5800.0,4.28004,1.24175,4666498154837086208,4.666498154837086e+18,11.066118,0.0498,5675.52,4.239,0.0922,0.041,0.0769,4.3051,MARCS,-0.04,0.21,-0.18,00000000000009922999900999900999999999999,1.2163785,1.385144,0.9479321,11.76791,216.94704,216.47212,217.34715,0.1938741898691531,0.21,0.03,f_spec,1,0,G
1144.01,TIC 28230919,KP,297.710176,48.081864,5721.347021999769,4.8878037,2.184,4279.0,5.29152,71.6805,810.0,4757.3,4.56,0.76,2086512227851023872,2.086512227851024e+18,9.158262,0.3509,4642.4844,4.5454,0.0003,0.0001,0.0002,6.2781,MARCS,-0.03,0.29,-0.12,00000000000009920009900009900991099999995,0.8072181,0.27264956,0.7645519,10.235395,37.813366,37.798622,37.828274,0.2483784391247731,0.29,0.1699999999999999,f_spec,1,0,K
1148.01,TIC 349827430,KP,161.909027,71.655727,5528.366520999931,5.5514888,4.335,9493.0,15.8043,802.858,1482.0,6403.9,4.16,1.55,1076970406751899008,1.076970406751899e+18,8.24857,-0.0366,6437.147,4.1884,0.0003,0.0001,0.0003,3.3123,MARCS,0.33,-0.08,-0.07,00100000000001199000000999900009999999992,1.478384,3.3813772,1.2766781,2.615558,96.6773,96.438805,96.87097,0.1425076008729215,-0.08,-0.15,f_spec,0,0,F
115.01,TIC 281541555,KP,6.70264,-56.316102,3496.903154999949,4.7423709,2.4988145,12650.8110411,10.5505922,209.7699043,970.6340996,5377.0,4.42476,0.877585,4919771654727611008,4.919771654727611e+18,13.515613,-0.1096,5466.9043,4.4695,0.0775,0.0341,0.0639,5.2185,MARCS,,,,,0.8813177,0.6177545,0.9168162,5.2506347,447.00186,444.6652,449.34723,-0.0458472231706447,,-0.0458472231706447,cal_phot,1,0,G
1150.01,TIC 16740101,KP,307.8599,39.938916,3850.4575959998174,1.4810903,4.1588291,6788.5145388,20.3402421,33326.7304874,3446.0210572,9435.0,4.11,2.28773,2064327278651198336,2.0643272786511985e+18,7.5902658,-1.2009,9951.392,3.9497,0.1513,0.0774,0.1455,0.7791,PHOENIX,,,,,2.3760993,39.3253,2.322507,0.44144762,206.1767,204.99135,207.62198,0.3112172071944734,,0.3112172071944734,cal_phot,0,0,A
1154.01,TIC 459970307,PC,254.924043,64.699214,5506.32870899979,21.745537,4.196,659.0,2.10208,28.2504,642.0,5704.0,4.51,0.93,1632298579931398272,1.632298579931398e+18,9.764,-0.1304,5640.217,4.4501,0.0198,0.0088,0.0165,4.8743,MARCS,0.37,-0.34,,00000011000009999999999999999999999999999,0.9471808,0.81850636,0.96559393,4.796096,93.62406,93.53428,93.725586,0.0452336827340307,-0.34,-0.6089564069540216,a_spec,1,0,G
116.01,TIC 238176110,KP,357.846434,-70.152862,3493.688916000072,2.7985802,2.3801043,16708.7151957,11.9514993,332.556249,1089.1458169,4920.0,4.49371,0.906655,6386751579018596864,6.386751579018596e+18,11.617521,0.5263,5042.8613,4.5198,0.0777,0.0322,0.0618,5.6742,MARCS,-0.04,0.38,-0.09,00000000000009999999900999900999999999999,0.8530588,0.42412597,,,150.62167,150.30888,150.88573,0.4907395394872495,0.38,0.29,f_spec,1,0,K
1165.01,TIC 458478250,KP,232.146641,66.35871,5519.823448999785,2.2552845,2.05,20820.0,14.688,549.715,1348.0,5787.0,4.5,0.96,1644692064543192704,1.6446920645431926e+18,10.185309,-0.2045,5772.494,4.374,0.0032,0.0014,0.0027,4.6623,MARCS,0.16,-0.11,-0.07,00000000000009999019900999900999999999999,1.0007844,1.0029123,0.9998951,4.6596074,126.85833,126.66838,127.07913,-0.0866039451832843,-0.11,-0.18,f_spec,0,0,G
117.01,TIC 322307342,KP,15.006077,-58.904724,4230.655790999997,3.5862962,3.3710943,5729.3246858,16.4747611,1787.5955937,1658.3915202,5704.8,3.84,2.00441,4904279261014267648,4.904279261014268e+18,12.1550865,-0.1796,5984.332,4.102,0.0012,0.0006,0.0011,3.318,MARCS,0.1,0.21,,00000020000009999999999999999999999999999,1.7573926,3.5669682,1.1699704,5.681804,596.14813,591.8335,601.0411,-0.1068011700927731,0.21,0.1436016065440773,a_spec,1,0,G
1173.01,TIC 232967440,CP,197.683097,70.768012,5508.784305000212,7.0643978,2.424,8268.0,9.39131,104.311,890.0,5429.6,4.44,0.96,1686171213716517504,1.6861712137165174e+18,10.804229,0.1924,5353.669,4.434,0.0848,0.0366,0.0692,5.1402,MARCS,0.03,0.15,-0.01,00000000000009922999900019900999999999999,0.94594437,0.6620276,0.8596415,12.757369,131.8533,131.64034,132.06891,0.310219836821092,0.15,0.1399999999999999,f_spec,1,0,G
1174.01,TIC 154089169,PC,209.217175,68.618211,5522.403307000175,8.9534775,2.696,1136.0,2.35888,45.5604,723.0,5029.5,4.61,0.76,1674293361400214272,1.6742933614002145e+18,10.808507,-0.0894,5020.5225,4.551,0.0334,0.0142,0.0268,5.9011,MARCS,0.04,-0.12,-0.05,00000001000009999999900029900999999999999,0.7792356,0.34757954,0.81637967,6.9723425,94.5451,94.440575,94.66004,-0.0546012511348793,-0.12,-0.1699999999999999,f_spec,1,0,K
118.01,TIC 266980320,CP,349.559266,-56.903986,5342.749117999803,6.0344667,1.89,1800.0,4.44029,64.2648,788.0,5586.0,4.36763,1.05,6492940453524576128,6.492940453524576e+18,9.655397,0.0888,5601.7773,4.3658,0.0992,0.0438,0.0823,4.6995,MARCS,0.05,0.0,-0.05,00000000000001100009900009900992199999999,1.0401317,0.96051663,0.9146666,11.182255,93.96157,93.84903,94.065285,0.1889583862473198,0.0,-0.05,f_spec,1,0,G
1180.01,TIC 158002130,PC,214.555774,82.193764,5640.411485999823,9.6867516,2.512,1669.0,3.00336,41.6645,707.0,4738.1,4.59,0.73,1722026764638625280,1.7220267646386253e+18,10.743976,0.0481,4640.321,4.5748,0.0035,0.0014,0.0027,6.4611,MARCS,0.09,-0.29,,00000010000009999999999999999999999999999,0.74230295,0.23033138,0.75110465,9.842067,71.90904,71.86478,71.97413,0.0156406747176319,-0.29,-0.3495298982284953,a_spec,1,0,K
1181.01,TIC 229510866,CP,297.215817,64.354351,5723.242382999975,2.1031647,5.059,7142.0,16.7087,14140.0,3037.0,6122.0,3.93,1.93,2241587416547315584,2.241587416547316e+18,10.477408,0.1181,5905.15,3.9237,0.01,0.0045,0.0085,3.0183,MARCS,0.17,0.24,-0.15,00000000000009999000100999900999999999999,2.0169265,4.4616814,1.2275822,4.9546485,309.39053,308.2141,310.37692,0.2619979645862934,0.24,0.09,f_spec,0,0,F
1184.01,TIC 233087860,PC,272.20452,60.678785,5725.350440999959,5.7484439,1.76,1041.0,2.35215,75.272,820.0,4534.0,4.61,0.69,2158781336134901760,2.1587813361349007e+18,10.62289,-0.0227,4466.1675,4.578,0.0008,0.0003,0.0006,6.7951,MARCS,0.08,-0.27,-0.02,00000000000009999119900009900999999999999,0.7116683,0.18155156,0.70086855,,58.50862,58.47879,58.54492,-0.0506504973183724,-0.27,-0.29,f_spec,1,0,K
1187.01,TIC 372757221,PC,162.893176,81.322174,5477.089155999944,2.5941968,0.861,907.0,4.47229,300.014,1159.0,6389.0,4.26,1.4,1133982107580905984,1.133982107580906e+18,10.24904,,,,,,,,,0.05,0.1,-0.01,00100010000009999990100999901999999999999,,,,,297.93326,287.632,309.11002,,0.1,0.09,f_spec,1,0,F
119.01,TIC 278683844,PC,99.238421,-58.016153,5356.428472000174,5.5411114,2.467,633.0,2.04482,258.843,1117.0,5332.0,4.56429,0.82,5484357574075622784,5.484357574075622e+18,9.826643,0.1853,5184.842,4.5663,0.0925,0.0393,0.0747,5.6324,MARCS,-0.01,0.1,-0.07,00000001000009922009900009900999999999999,0.81278414,0.43000627,0.85527956,5.8482876,66.74539,66.69444,66.79041,0.3728341487790835,0.1,0.03,f_spec,1,1,G
119.02,TIC 278683844,PC,99.238421,-58.016153,5205.721177000087,10.6917268,3.002,535.0,1.79811,42.2657,710.0,5332.0,4.56429,0.82,5484357574075622784,5.484357574075622e+18,9.826643,0.1853,5184.842,4.5663,0.0925,0.0393,0.0747,5.6324,MARCS,-0.01,0.1,-0.07,00000001000009922009900009900999999999999,0.81278414,0.43000627,0.85527956,5.8482876,66.74539,66.69444,66.79041,0.3728341487790835,0.1,0.03,f_spec,1,1,G
1194.01,TIC 147950620,PC,167.821481,69.964775,5534.0721599999815,2.3106428,1.294,6911.0,8.76741,203.685,1052.0,5339.9,4.41,0.99,1074139748425931008,1.074139748425931e+18,10.989216,0.3159,5364.139,4.4623,0.0656,0.0282,0.0535,5.0758,MARCS,-0.04,0.29,-0.09,00000000000009922999900999900999999999999,0.96462107,0.693295,,,148.56822,148.28902,148.8424,0.4686489900501801,0.29,0.1999999999999999,f_spec,1,0,G
1199.01,TIC 99869022,CP,166.880658,61.352572,5527.434669000097,3.6714717,2.149,4340.0,10.678,324.114,1182.0,5618.0,4.06,1.54,861975270310252416,8.619752703102524e+17,10.885804,0.145,5675.4175,4.122,0.0015,0.0007,0.0013,3.9203,PHOENIX,-0.13,0.52,-0.1,00000000000009912990100999900991299999999,1.4439391,1.949713,0.989479,11.031619,245.9887,245.25874,246.80539,0.5622492989499224,0.52,0.42,f_spec,1,0,G
1201.01,TIC 29960110,CP,42.2477,-14.537283,3578.670876999852,2.4919771,1.4338141,2093.9594201,2.2187585,39.6452664,639.9817426,3948.0,4.68962,0.482388,5157183324996790272,5.15718332499679e+18,12.088775,,,,,,,,,-0.02,0.09,,00001001000009999999999999999999999999999,,,,,37.63659,37.60504,37.680054,,0.09,0.1026531975481704,a_spec,1,0,K
1203.01,TIC 23434737,CP,168.226736,-34.406937,3720.06211599987,25.5195307,6.6877451,558.3758637,2.9641461,45.6335702,662.8890748,5742.22,4.29,1.17321,5402390257832925952,5.402390257832926e+18,8.432911,-0.511,5700.01,4.3041,0.0004,0.0002,0.0003,4.3639,MARCS,0.21,-0.43,-0.06,00000000000009911000000999900002199999999,1.1867936,1.3397669,0.95397526,11.028753,64.87702,64.81442,64.965416,-0.3253301822609321,-0.43,-0.49,f_spec,1,0,G
1208.01,TIC 273985865,PC,30.508742,-83.227962,3494.4767029997893,3.4239436,1.9601023,443.6391381,1.7581475,294.3078003,1056.3800546,5626.0,4.56195,0.823019,4618022851832408832,4.618022851832409e+18,11.095152,0.0705,5416.9746,4.5718,0.1074,0.0467,0.0881,5.3713,MARCS,0.07,-0.01,0.12,00000000000009999999900029900999999999999,0.82684237,0.5304411,0.9389368,0.20048162,133.99776,133.7814,134.21202,0.2381820634867408,-0.01,0.11,f_spec,1,1,G
1208.02,TIC 273985865,PC,30.508742,-83.227962,3498.1203109999187,10.983042,3.7478987,725.1724567,2.5070075,62.2119369,716.2888325,5626.0,4.56195,0.823019,4618022851832408832,4.618022851832409e+18,11.095152,0.0705,5416.9746,4.5718,0.1074,0.0467,0.0881,5.3713,MARCS,0.07,-0.01,0.12,00000000000009999999900029900999999999999,0.82684237,0.5304411,0.9389368,0.20048162,133.99776,133.7814,134.21202,0.2381820634867408,-0.01,0.11,f_spec,1,1,G
1208.03,TIC 273985865,PC,30.508742,-83.227962,3508.801725999918,17.726449,3.4404719,747.7725499,2.261664,32.8605569,610.6445415,5626.0,4.56195,0.823019,4618022851832408832,4.618022851832409e+18,11.095152,0.0705,5416.9746,4.5718,0.1074,0.0467,0.0881,5.3713,MARCS,0.07,-0.01,0.12,00000000000009999999900029900999999999999,0.82684237,0.5304411,0.9389368,0.20048162,133.99776,133.7814,134.21202,0.2381820634867408,-0.01,0.11,f_spec,1,1,G
1209.01,TIC 30037565,PC,73.541918,-70.379109,3504.088330999948,40.7199388,4.2436925,355.619391,3.2352713,47.143655,668.3063106,5914.0,3.98,1.55953,4654747845890497920,4.654747845890498e+18,9.980466,-0.0259,6019.991,4.1875,0.0007,0.0003,0.0006,3.7793,MARCS,0.11,0.06,-0.08,00000000000009999999900119901999999999999,1.3676785,2.213452,1.1321032,5.147602,173.47418,173.0937,173.93845,0.100879654297815,0.06,-0.02,f_spec,1,0,G
1211.01,TIC 50312495,PC,31.178933,-73.126759,5347.146445999853,18.1663644,2.464,624.0,2.80447,16.6472,562.0,5572.9,3.83,1.14,4638613921481685248,4.638613921481685e+18,10.23991,-0.3967,5708.7188,4.3806,0.0007,0.0003,0.0006,4.6244,MARCS,0.2,-0.24,-0.04,00000010000009999999900999900999999999999,1.0473285,1.0497212,0.95876366,8.198112,132.34935,132.12308,132.62628,-0.3014779928423115,-0.24,-0.2799999999999999,f_spec,1,0,G
1212.01,TIC 389924075,PC,87.874157,-70.991808,3569.0365180000663,105.5850893,11.6068811,462.9116325,2.5033335,8.047858,429.5758177,5909.57,4.26154,1.1142,4656943398818314752,4.656943398818314e+18,10.787056,-0.6517,6022.1396,4.2803,0.0164,0.0075,0.0139,4.3539,PHOENIX,0.26,-0.49,,00000010000009999999900999999999999999999,1.073072,1.3650492,1.0967801,2.1952138,192.16116,191.62047,192.63887,-0.4072115045755266,-0.49,-0.6726911055166745,a_spec,1,0,G
1214.01,TIC 451606970,PC,285.049519,-84.448187,3801.552482000088,19.1807264,3.9621084,544.5602695,2.4311768,32.9407734,611.0168649,5262.4,3.98,0.937973,6346866038808305152,6.346866038808306e+18,10.543423,-0.0525,5280.6626,4.4881,0.0444,0.0192,0.0362,5.3519,MARCS,0.02,-0.01,0.01,00000000000009999009900999900999999999999,0.886034,0.5501434,0.8368096,12.84155,107.186966,107.066826,107.33578,0.188893794729732,-0.01,0.0,f_spec,1,0,G
1216.01,TIC 141527965,PC,87.714849,-75.688563,3492.4241659999825,4.5541831,7.8146963,187.8286128,0.8887417,54.8401357,694.0557871,4280.0,4.61209,0.635812,4648441970589471104,4.648441970589471e+18,12.3218155,0.5853,4427.4624,4.6587,0.4716,0.1849,0.3498,7.0036,MARCS,0.11,0.16,,00000000000009999999999999999999999999999,0.6565858,0.15451063,0.7204561,0.4785439,99.07059,98.97151,99.17545,-0.0104682380809606,0.16,0.0866838004445419,a_spec,1,0,K
1218.01,TIC 294781547,PC,71.484109,-68.761805,3503.6324120000936,13.7738265,2.9992376,338.2166234,1.8971927,67.2831271,730.4597521,5455.96,4.46737,1.01825,4655454831877302016,4.655454831877302e+18,10.858509,0.0102,5608.5776,4.5499,0.1066,0.0472,0.0885,5.1166,MARCS,0.14,0.02,-0.07,00000000000009999999900999900999999999999,0.85731786,0.6552804,0.9774799,0.54305786,134.49637,134.20029,134.72243,0.1543802352142372,0.02,-0.05,f_spec,1,0,G
1220.01,TIC 319259194,APC,71.650779,-78.561605,3606.580138000194,70.3607265,1.0325441,1353.9678246,8.2807306,52.1124723,685.259664,6308.0,3.98679,2.0982201,4624368305235123328,4.624368305235123e+18,9.896181,-0.3051,6317.4785,3.8635,0.1297,0.0605,0.1121,2.6078,MARCS,0.14,-0.03,0.01,00022220000009999010200999901999999999999,2.1534557,6.6369166,1.4676075,2.4539907,272.82077,271.17032,274.6479,-0.3441551037777718,-0.03,-0.0199999999999999,f_spec,1,0,F
1221.01,TIC 349095149,CP,107.921025,-65.508857,3571.1814660001546,91.6827832,9.7504857,713.2183569,3.239855,5.9944903,399.0780255,5802.0,4.44521,1.01814,5282270085669557504,5.282270085669557e+18,10.527891,0.1177,5582.7,4.3949,0.0794,0.035,0.0658,4.7791,MARCS,,,,,1.0133657,0.8983298,0.90991575,10.851393,136.94994,136.75523,137.13873,0.3947809821811918,,0.3947809821811918,cal_phot,1,0,G
1222.01,TIC 374997123,PC,99.224785,-63.079384,3496.4662540000863,10.1944993,2.2648785,317.3261147,2.7392825,231.1087411,994.4291411,6082.0,4.33287,1.32661,5477206904502241920,5.477206904502242e+18,10.708469,-0.0363,5839.9634,4.1829,0.0011,0.0005,0.0009,3.9869,MARCS,0.1,0.03,-0.15,00000000000009911999900999900999999999999,1.3278048,1.8482772,1.0218778,8.780119,220.64923,220.17163,221.03752,0.1609050813978089,0.03,-0.12,f_spec,1,0,F
1224.01,TIC 299798795,PC,37.197836,-80.899105,3494.70505299978,4.1782656,1.675904,2537.6781602,2.1023854,13.9295288,492.7241583,3442.0,4.893,0.404403,4620009665047355520,4.620009665047355e+18,12.767934,-0.7293,3118.968,4.1624,0.0096,0.0039,0.0061,9.8621,PHOENIX,0.02,0.01,,01111131000009999999999999999999999999999,0.50743026,0.021492703,,,37.27622,37.251057,37.29737,-3.0137710065925214,0.01,-0.0028659013852775,a_spec,1,1,M
1224.02,TIC 299798795,PC,37.197836,-80.899105,3496.8626029998995,17.9453645,3.0740072,5480.684864,3.3839124,1.9952383,303.1226876,3442.0,4.893,0.404403,4620009665047355520,4.620009665047355e+18,12.767934,-0.7293,3118.968,4.1624,0.0096,0.0039,0.0061,9.8621,PHOENIX,0.02,0.01,,01111131000009999999999999999999999999999,0.50743026,0.021492703,,,37.27622,37.251057,37.29737,-3.0137710065925214,0.01,-0.0028659013852775,a_spec,1,1,M
1225.01,TIC 150428703,PC,97.166308,-64.596432,3581.0828559999354,13.896396,3.5885605,748.5332881,2.4586343,52.3837065,686.1495861,5522.87,4.67156,0.888163,5284806938171432832,5.284806938171433e+18,12.225455,-0.0503,5585.0176,4.5381,0.0902,0.04,0.0749,5.1559,MARCS,0.22,-0.01,,00000022000009999999999999999999999999999,0.85340464,0.6354535,,,249.83513,249.30165,250.45847,0.1686887969650848,-0.01,-0.1625379757263241,a_spec,1,1,G
1225.02,TIC 150428703,PC,97.166308,-64.596432,3581.548051999882,8.1213102,3.1040945,594.6443745,2.3157186,107.208941,820.6868999,5522.87,4.67156,0.888163,5284806938171432832,5.284806938171433e+18,12.225455,-0.0503,5585.0176,4.5381,0.0902,0.04,0.0749,5.1559,MARCS,0.22,-0.01,,00000022000009999999999999999999999999999,0.85340464,0.6354535,,,249.83513,249.30165,250.45847,0.1686887969650848,-0.01,-0.1625379757263241,a_spec,1,1,G
1226.01,TIC 177115354,PC,103.754836,-69.867129,3605.458273000084,3.9287851,1.8165271,485.9762569,2.329279,376.4612937,1123.4398689,5668.15,4.52573,0.986943,5268375458447445120,5.268375458447445e+18,12.019956,-0.2741,5434.915,4.4138,0.0094,0.0042,0.0078,4.9552,MARCS,0.17,-0.1,,00000010000009999999999999999999999999999,0.99501973,0.77666724,0.8747698,12.956656,255.85196,255.33516,256.4288,0.001221947897009,-0.1,-0.2158338086337224,a_spec,1,0,G
1227.01,TIC 360156606,CP,186.767363,-72.45185,3784.479255999904,27.3613778,4.0586418,20690.6684294,6.4522449,0.8345555,243.7718547,3050.0,4.438,0.44128,5842480953772012928,5.842480953772013e+18,15.217959,0.4085,3369.9016,4.645,1.3628,0.6017,0.8335,9.286,MARCS,,,,,0.58017355,0.03954519,,,100.35873,100.109314,100.64296,-1.3049104652575854,,-1.3049104652575854,cal_phot,1,0,M
1230.01,TIC 287156968,CP,118.129594,-83.825063,3787.316686000209,25.0571312,7.5424225,533.486013,3.2396838,53.1389289,688.6094029,5696.0,4.26563,1.15281,5193620487508460416,5.193620487508461e+18,10.044992,-0.4304,5894.4326,4.2074,0.1049,0.048,0.0889,4.1962,MARCS,0.16,-0.32,-0.18,00100010000009999000200999900999999999999,1.1931185,1.5482423,1.0350963,6.831457,141.40665,141.22812,141.64223,-0.3324140540804984,-0.32,-0.5,f_spec,1,0,G
1231.01,TIC 447061717,CP,156.74726,-52.467872,3730.8904679999687,24.2454967,3.3725583,6260.6703602,3.878568,0.05273,122.2177444,3535.0,4.84874,0.465271,5357465071731312768,5.357465071731313e+18,11.361207,-0.6889,3322.5972,4.2712,0.0,0.0,0.0,9.1362,PHOENIX,,,,,0.5663713,0.035223067,,,27.471884,27.460876,27.48508,-2.843253652535966,,-2.843253652535966,cal_phot,1,0,M
1232.01,TIC 364395234,PC,116.501399,-61.879794,3711.0212249998,14.2545623,4.7250029,7899.6939555,10.7048234,90.0658585,785.7055082,5739.0,4.28235,1.09597,5289147737059634560,5.289147737059634e+18,12.257543,-0.4773,5403.6416,4.3286,0.0033,0.0015,0.0027,4.7081,PHOENIX,-0.01,0.21,,00000010000009999999999999999999999999999,1.1526847,1.018314,0.9212015,11.252795,325.79947,324.77383,327.03317,0.1693523469173344,0.21,0.2163533543364239,a_spec,1,0,G
1233.01,TIC 260647166,CP,186.574063,-51.363052,4475.481159000192,14.1758947,3.7543827,907.1324529,2.6231641,53.8795095,690.9961983,5723.87,4.438,0.864173,6125644402384918784,6.125644402384919e+18,9.095598,-0.3973,5645.641,4.4761,0.0064,0.0029,0.0053,5.0355,MARCS,0.15,-0.33,-0.02,00000000000009999001000119900999999999999,0.88681865,0.7204484,0.9967244,0.47875035,64.48447,64.436714,64.547554,-0.1263198132893538,-0.33,-0.35,f_spec,1,1,G
1233.02,TIC 260647166,CP,186.574063,-51.363052,4478.402774000075,19.5901578,4.002861,1182.6678641,3.0026428,35.0031418,620.3638839,5723.87,4.438,0.864173,6125644402384918784,6.125644402384919e+18,9.095598,-0.3973,5645.641,4.4761,0.0064,0.0029,0.0053,5.0355,MARCS,0.15,-0.33,-0.02,00000000000009999001000119900999999999999,0.88681865,0.7204484,0.9967244,0.47875035,64.48447,64.436714,64.547554,-0.1263198132893538,-0.33,-0.35,f_spec,1,1,G
1233.03,TIC 260647166,CP,186.574063,-51.363052,4477.632995000109,6.2036219,3.01098,548.9044399,2.056748,162.1675094,910.1452592,5723.87,4.438,0.864173,6125644402384918784,6.125644402384919e+18,9.095598,-0.3973,5645.641,4.4761,0.0064,0.0029,0.0053,5.0355,MARCS,0.15,-0.33,-0.02,00000000000009999001000119900999999999999,0.88681865,0.7204484,0.9967244,0.47875035,64.48447,64.436714,64.547554,-0.1263198132893538,-0.33,-0.35,f_spec,1,1,G
1233.04,TIC 260647166,CP,186.574063,-51.363052,3739.107559000142,3.79589,2.4602856,317.5272928,1.553135,312.1807495,1072.0653989,5723.87,4.438,0.864173,6125644402384918784,6.125644402384919e+18,9.095598,-0.3973,5645.641,4.4761,0.0064,0.0029,0.0053,5.0355,MARCS,0.15,-0.33,-0.02,00000000000009999001000119900999999999999,0.88681865,0.7204484,0.9967244,0.47875035,64.48447,64.436714,64.547554,-0.1263198132893538,-0.33,-0.35,f_spec,1,1,G
1235.01,TIC 103633434,CP,152.218255,69.27662,5500.631473000161,3.4447015,1.912,796.0,2.00495,231.437,1086.0,3912.0,4.62642,0.63,1070387905514406400,1.0703879055144064e+18,10.850841,,,,,,,,,0.16,-0.27,-0.03,00000000000009999999900990200999999999999,,,,,39.57191,39.544765,39.589455,,-0.27,-0.3,f_spec,1,0,K
1236.01,TIC 120757718,KP,286.040876,36.632536,4589.69063899992,3.0300715,2.5466671,21794.6136956,12.7529892,318.4581858,1077.4145935,5242.82,4.52404,0.857369,2098964849867337856,2.0989648498673377e+18,11.552229,0.1051,5241.8354,4.5249,0.0858,0.0368,0.0696,5.4786,MARCS,0.03,0.18,0.11,00000000000009999999900999900999999999999,0.84907573,0.4906552,0.8490471,9.298038,158.62695,158.26399,158.86375,0.3884144108530647,0.18,0.29,f_spec,1,0,G
1237.01,TIC 120960812,KP,286.638391,39.487904,4948.665928000119,12.72038,2.401,1070.0,4.96046,41.1042,705.0,6212.0,4.17664,1.48,2100451630105041152,2.100451630105041e+18,10.6334715,-0.2584,6153.921,4.174,0.0087,0.004,0.0075,3.7171,MARCS,0.21,-0.04,-0.04,00000010000009999999900999900999999999999,1.3566476,2.3792753,1.1676202,3.9419677,240.53065,239.88869,241.27873,-0.1112680458682346,-0.04,-0.08,f_spec,1,1,F
1237.02,TIC 120960812,KP,286.638391,39.487904,3852.409942999948,6.238755,3.6178567,373.5681138,2.9728283,587.1290759,1255.4607699,6212.0,4.17664,1.47768,2100451630105041152,2.100451630105041e+18,10.6334715,-0.2584,6153.921,4.174,0.0087,0.004,0.0075,3.7171,MARCS,0.21,-0.04,-0.04,00000010000009999999900999900999999999999,1.3566476,2.3792753,1.1676202,3.9419677,240.53065,239.88869,241.27873,-0.1112680458682346,-0.04,-0.08,f_spec,1,1,F
1238.01,TIC 153951307,PC,201.382339,68.836068,4826.536902000196,3.2947591,1.655,1320.0,2.36106,44.5658,719.0,3853.0,4.63168,0.62,1685195530290375168,1.6851955302903752e+18,12.213994,0.3322,4194.348,4.6434,0.7502,0.2937,0.5375,7.4036,PHOENIX,0.13,0.02,,00000000000009999999900999999999999999999,0.64771444,0.11740827,,,70.64063,70.57506,70.69744,0.0703540105029123,0.02,-0.0672980030275039,a_spec,1,1,K
