toi,tid,tfopwg_disp,ra,dec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,Gaia_DR3_ID,Fe_H
5312.01,TIC 399724238,PC,21.075658,4.531542,46.1965072,3.718,8460.0,8.33656,3.59287,383.0,5397.7,4.5,0.91,Gaia DR3 5591553773037664000,
5313.01,TIC 347469901,PC,28.721577,8.857654,3.2571037,2.5,15420.0,13.21,313.937,1172.0,5442.9,4.38,1.04,Gaia DR3 271313363265864960,
5314.01,TIC 302202317,PC,9.33988,13.859072,2.5351022,2.251,13917.0,12.5634,688.571,1427.0,6143.0,4.46,1.05,Gaia DR3 1076515002779544960,-0.03999999910593033
5315.01,TIC 126982221,PC,24.299742,16.018723,2.4704071,0.948,41450.0,17.1677,14.841,546.0,3333.0,4.8,0.43,Gaia DR3 1076515002779544960,0.02500000037252903
5316.01,TIC 309439436,PC,91.802333,35.958044,0.9997277,1.574,4890.0,10.9188,2105.63,1887.0,5849.8,4.05,1.61,Gaia DR3 4766550723668101376,-0.05999999865889549
5317.01,TIC 408824640,PC,39.065002,13.504228,8.662046,3.278,7070.0,11.1852,119.291,920.0,5981.3,4.24,1.31,Gaia DR3 4766550723668101376,-0.17000000178813934
5318.01,TIC 435871546,PC,12.518892,18.985772,4.9583217,5.223,5121.0,16.3815,862.417,1509.0,5801.0,3.64,2.55,Gaia DR3 490410811948906752,0.25999999046325684
5319.01,TIC 246965431,CP,35.213556,23.520441,4.0785273,1.561,4530.0,3.74681,38.7885,695.0,3580.0,4.77,0.48,Gaia DR3 3191387067181523200,
532.01,TIC 144700903,CP,85.080054,11.562637,2.32664,1.6497284,7844.7831198,5.5911206,87.0961414,779.1471354,3946.0,4.69039,0.623609,Gaia DR3 2115776451371641984,0.28999999165534973
5320.01,TIC 257562160,APC,22.644064,17.254698,0.3852177,0.319,1260.0,5.99543,429.583,1268.0,5313.9,4.19,1.27,Gaia DR3 2115776451371641984,0.15000000596046448
5321.01,TIC 243153196,FP,15.685485,20.050424,10.1391591,2.662,6450.0,16.5118,90.2977,858.0,6584.3,3.96,2.04,Gaia DR3 3097237913719100672,
5322.01,TIC 336691874,PC,6.529337,14.336428,5.4233428,4.975,13384.0,16.7305,558.524,1354.0,5790.0,4.15,1.43,Gaia DR3 5762276558384057600,
5323.01,TIC 272146465,APC,9.206607,2.130744,5.8049376,4.055,7130.0,20.5615,395.882,1242.0,5978.2,3.73,2.38,Gaia DR3 3096800789128306048,
5324.01,TIC 408643099,PC,35.91117,15.482955,5.0269053,2.676,18460.0,10.4869,83.5964,842.0,4738.0,4.57,0.75,Gaia DR3 3085216850017388672,0.15000000596046448
5325.01,TIC 270406298,PC,32.912647,4.192318,15.057596,1.385,5380.0,7.19514,8.48258,475.0,5948.0,4.54,0.92,Gaia DR3 3085216850017388672,0.17000000178813934
5327.01,TIC 303502327,PC,51.029236,12.435963,4.6671176,2.378,14940.0,11.4089,128.159,937.0,5377.0,4.48,0.91,Gaia DR3 5511600109256974080,
5328.01,TIC 58372253,PC,65.293362,27.16792,5.4886518,6.921,4580.0,17.6429,1434.4,1714.0,6119.8,3.69,2.54,Gaia DR3 5566108398204103424,0.14000000059604645
5329.01,TIC 61145589,PC,56.654523,22.872829,3.7796053,0.695,4080.0,11.2162,47.7257,732.0,5892.0,4.3,1.21,Gaia DR3 2424406513428936832,0.23999999463558197
533.01,TIC 309791156,PC,80.054863,-62.646186,19.5715862,4.1467964,1677.0138379,3.6067731,20.1362084,540.2741317,4666.1,4.23,0.88568,Gaia DR3 2424406513428936832,
5330.01,TIC 436843539,PC,40.451187,24.102318,4.6303272,3.94,9270.0,13.0324,958.026,1549.0,6701.0,4.31,1.38,Gaia DR3 2424406513428936832,0.05999999865889549
5331.01,TIC 387544178,PC,44.245077,7.859332,22.7545332,3.262,14960.0,11.7908,12.7448,526.0,5580.0,4.5,0.93,,
5332.01,TIC 387515920,PC,43.248217,8.854979,3.9544873,1.716,4630.0,9.29453,195.804,1042.0,6002.5,4.22,1.35,Gaia DR3 3331155817074924288,
5333.01,TIC 96948338,PC,74.457947,31.318666,11.4420309,5.092,2290.0,4.14274,83.2925,841.0,4932.0,4.47,0.87,Gaia DR3 3154196322594438016,
5334.01,TIC 247409676,PC,42.176259,20.809427,3.6136326,3.31,7280.0,12.3259,674.791,1419.0,5957.5,4.18,1.41,Gaia DR3 3345187475230297856,
5335.01,TIC 381360750,PC,46.952373,15.359083,3.6139919,2.008,1780.0,4.08922,200.83,1048.0,5427.0,4.49,0.92,Gaia DR3 3103479218458131072,
5336.01,TIC 430099722,PC,96.234561,23.657844,4.0153167,3.825,12560.0,16.8231,776.308,1470.0,6093.9,4.16,1.48,Gaia DR3 3326132419027232768,
5337.01,TIC 27294830,PC,77.556092,19.640084,0.7135221,0.514,4660.0,10.5169,221.115,1074.0,4626.0,4.24,1.08,,
5338.01,TIC 467615239,PC,78.172728,22.505924,2.6429687,2.184,17800.0,13.9715,346.2,1201.0,5439.0,4.41,1.01,Gaia DR3 3133064430664237824,
5339.01,TIC 101348333,PC,49.173462,30.74703,15.1873222,3.535,8710.0,8.96869,43.4731,715.0,5938.0,4.49,0.98,Gaia DR3 2428162410789155328,-0.210999995470047
534.01,TIC 281909674,KP,102.721143,-5.086456,4.0350444,2.8526163,11850.4722606,12.5330606,546.5338871,1233.1730452,5945.0,4.46721,1.1370699,Gaia DR3 2428162410789155328,0.0
5340.01,TIC 14156936,PC,59.309482,22.378337,4.9393117,4.696,6420.0,13.6199,908.364,1529.0,6287.2,4.07,1.69,Gaia DR3 2428162410789155328,-0.4699999988079071
5341.01,TIC 90669930,PC,53.494348,32.118772,20.6875239,2.57,22490.0,11.6872,4.38918,403.0,4660.7,4.56,0.75,Gaia DR3 5621109504578990336,
5342.01,TIC 356990855,PC,76.431732,29.725539,0.5894678,0.631,1020.0,8.96055,1143.23,1619.0,5946.0,3.72,2.39,Gaia DR3 5678383069566263552,
5343.01,TIC 34980970,PC,48.026043,24.533561,12.836391,3.366,1310.0,2.49822,39.9592,700.0,5156.0,4.7,0.69,Gaia DR3 5632704511826797824,
5344.01,TIC 16005254,CP,63.266216,20.915157,3.7927572,1.47,24440.0,9.66312,13.7486,536.0,3575.0,4.67,0.58,Gaia DR3 5546354572312740352,
5345.01,TIC 96165095,PC,72.60148,33.014025,1.1062164,1.728,660.0,3.45691,996.39,1565.0,4816.0,4.03,1.41,,
5346.01,TIC 26018819,PC,52.523054,20.807824,3.9783327,2.643,10890.0,12.3611,470.153,1297.0,6441.1,4.41,1.18,Gaia DR3 4759030403435982336,
5348.01,TIC 366527844,PC,76.478371,32.72313,3.089007,2.0583149,8845.8866717,15.8046856,1786.9548445,1658.242891,6622.0,4.23,1.49278,Gaia DR3 4759030403435982336,
5349.01,TIC 26054627,PC,52.71257,20.879628,3.3176675,1.796,25010.0,9.42671,29.6839,650.0,3640.0,4.66,0.59,Gaia DR3 4759030403435982336,
535.01,TIC 280210963,KP,100.765687,-1.296444,2.8280391,2.6215943,28860.8258278,17.7603707,661.1334378,1293.2784182,5675.0,4.37342,1.0367399,,
5350.01,TIC 68808155,PC,74.402302,21.601976,7.5811005,4.457,9830.0,11.5863,321.879,1180.0,6257.6,4.41,1.14,,
5351.01,TIC 27476314,PC,78.372399,18.259576,2.8817237,1.596,7280.0,14.306,310.304,1169.0,6182.0,4.08,1.64,Gaia DR3 2345033662373296768,-0.14000000059604645
5352.01,TIC 69995219,PC,78.039675,28.546876,2.0389145,1.42,3560.0,8.65136,868.398,1512.0,6396.0,4.28,1.36,Gaia DR3 2345033662373296768,-0.10100000351667404
5353.01,TIC 113919944,FP,54.165272,19.565919,1.2297408,1.234,4020.0,9.99875,1036.94,1580.0,6186.6,4.19,1.45,Gaia DR3 2345033662373296768,
5354.01,TIC 34781378,PC,46.330681,28.185824,4.7949288,3.898,7220.0,12.1728,487.852,1309.0,5850.0,4.17,1.41,Gaia DR3 2345033662373296768,
5355.01,TIC 96170689,PC,72.789609,34.627726,9.6125545,4.242,3470.0,9.05686,165.055,998.0,5825.7,4.1,1.51,Gaia DR3 2345033662373296768,
5356.01,TIC 467684543,PC,60.964678,31.775965,3.1948695,3.786,4600.0,13.3231,1793.16,1812.0,6577.4,3.97,2.0,Gaia DR3 2345033662373296768,-0.14000000059604645
5357.01,TIC 150006846,PC,69.841243,27.288032,9.6995203,3.998,12590.0,11.9608,95.3586,870.0,5504.0,4.38,1.06,Gaia DR3 2345033662373296768,-0.10100000351667404
5358.01,TIC 46631742,PC,54.183897,28.550269,2.6599132,2.163707,1258.8468444,3.4087339,231.4473239,994.79316,4636.3,4.5,0.802524,Gaia DR3 2345033662373296768,
5359.01,TIC 90767677,PC,54.066052,30.20593,1.6817287,0.491,15870.0,9.28931,6.00664,436.0,3174.0,4.76,0.47,Gaia DR3 2345033662373296768,
536.01,TIC 234825296,KP,97.720425,0.226893,9.2432303,2.4045872,10879.9770333,15.3965057,180.8704391,935.3230728,5880.0,4.47813,1.2998101,Gaia DR3 2345033662373296768,
5360.01,TIC 427578289,APC,54.910139,28.98062,4.0107869,0.829,8290.0,24.4253,115.574,913.0,6175.1,4.23,1.38,,
5361.01,TIC 366602797,FP,76.575162,31.273775,1.3574339,2.315,3380.0,8.22797,3506.27,2143.0,6332.0,4.25,1.4,Gaia DR3 6404468662712578432,
5362.01,TIC 308522539,PC,75.369103,28.816605,13.7279713,3.039,5210.0,11.6412,59.8936,775.0,6416.5,4.16,1.57,Gaia DR3 4692442574804865152,
5363.01,TIC 426448042,PC,40.201941,18.821761,6.7504762,3.105,11900.0,9.83914,111.352,904.0,5318.7,4.5,0.89,Gaia DR3 4705440348431828864,0.5389999747276306
5364.01,TIC 366754985,PC,77.00647,31.898377,1.4466879,0.952,690.0,12.418,600.438,1379.0,6332.0,3.27,4.28,Gaia DR3 4699930970542828416,
5365.01,TIC 21132157,PC,36.519788,26.091793,4.0069668,5.848,780.0,7.39456,2636.63,1996.0,6080.3,3.61,2.76,Gaia DR3 5483089497868449024,0.0
5366.01,TIC 45034406,PC,91.789601,23.131649,1.5328484,2.227,2970.0,9.08045,3844.96,2193.0,6943.0,4.17,1.67,Gaia DR3 4656474246629229056,
5367.01,TIC 81178747,PC,91.796289,27.622043,1.6649585,1.5790965,8938.5425954,10.3733412,1713.2210773,1640.8659455,6155.0,4.46,1.05799,Gaia DR3 5019835424832215424,0.3100000023841858
5368.01,TIC 56457123,PC,62.893626,28.17861,3.612762,2.8,7510.0,14.0647,1578.1,1755.0,7976.9,4.31,1.6,Gaia DR3 5019835424832215424,0.24300000071525574
5369.01,TIC 113804153,PC,47.381894,20.578164,4.2460352,4.4619131,7633.4520662,14.2200993,959.8552062,1419.6169652,5905.5,4.08,1.55863,Gaia DR3 5019835424832215424,0.22100000083446503
537.01,TIC 234112540,KP,101.27724,0.815216,4.0379012,2.9331124,15242.7058565,18.382674,786.2949096,1350.5669431,6100.0,4.28733,1.27299,Gaia DR3 5019835424832215424,
5370.01,TIC 400381085,PC,91.747143,30.18939,3.7539574,2.544,9040.0,14.5318,469.124,1296.0,6350.0,4.19,1.5,Gaia DR3 5019835424832215424,
5371.01,TIC 17457400,PC,66.80026,20.774863,1.27615,0.992,14740.0,14.5092,212.433,1063.0,4671.0,4.28,1.03,Gaia DR3 5019835424832215424,
5372.01,TIC 371470493,PC,43.572773,23.199186,11.6270831,2.383,3550.0,10.1847,58.1485,769.0,5776.1,4.05,1.6,Gaia DR3 5019835424832215424,
5373.01,TIC 9155187,KP,116.716387,39.094469,4.1878375,2.9905904,11415.1655183,11.7695065,397.4799328,1138.8028661,5521.95,4.34199,1.10007,Gaia DR3 5019835424832215424,0.36000001430511475
5374.01,TIC 20096620,KP,129.882377,47.351908,2.9164004,3.28681,7257.7025481,16.778361,1978.5244535,1701.0031002,5720.0,3.92,1.82744,Gaia DR3 5019835424832215424,
5375.01,TIC 71268730,PC,113.784894,71.400673,1.7215575,1.7411525,31815.406006,11.4801145,140.2785768,877.7434298,3865.0,4.62323,0.633426,Gaia DR3 5019835424832215424,0.36000001430511475
5376.01,TIC 219113246,APC,271.759525,70.472763,2.9859596,1.671,1900.0,13.2487,388.241,1236.0,6417.0,3.6338,2.87,Gaia DR3 5019835424832215424,0.23000000417232513
5379.01,TIC 328325110,APC,112.424109,50.6838,12.7426508,3.633,10765.0,16.6789,213.224,1064.0,6385.0,4.21,1.47,Gaia DR3 5019835424832215424,
538.01,TIC 237751146,FP,104.33198,4.028698,1.669769,2.0105348,10665.55057,4.4985601,49.2213077,675.5508371,3411.0,4.90948,0.433512,Gaia DR3 5019835424832215424,
5380.01,TIC 441587756,PC,112.761149,73.128784,3.7723119,2.893,470.0,3.13069,796.305,1479.0,6525.0,4.18,1.56,Gaia DR3 5019835424832215424,0.25999999046325684
5381.01,TIC 241174783,FP,116.368498,44.129824,4.0802864,1.4789165,516.622925,6.300967,4280.3235612,2062.9509379,6802.3,3.75,2.68185,Gaia DR3 4620205863450153728,
5382.01,TIC 356472238,PC,116.954491,48.114999,14.5416243,4.356,711.0,4.35314,176.698,1015.0,6277.0,4.06,1.72,Gaia DR3 4615313135488924416,
5383.01,TIC 166053959,PC,212.720875,62.522196,2.8114961,3.35,90.0,1.39962,2368.07,1943.0,6768.0,4.26201,1.47,Gaia DR3 4766300035016461312,
5384.01,TIC 165297570,KP,157.06262,25.573137,2.9895092,3.3503883,12117.7788754,18.8182218,1949.8717061,1694.8109409,6317.0,4.12,1.61396,Gaia DR3 6405489937215870592,
5385.01,TIC 85266608,PC,160.630713,28.198626,5.1665549,5.9764524,4175.9093299,14.3194419,1508.1655987,1589.3956027,6238.0,3.88506,2.0792,Gaia DR3 6405489937215870592,
5386.01,TIC 202425357,PC,226.106919,60.536232,3.6215615,1.867,10280.0,15.1893,346.581,1202.0,5920.2,4.17,1.43,Gaia DR3 6405489937215870592,
5387.01,TIC 166086403,PC,214.44542,62.758386,2.8037514,2.771,70.0,1.27317,2552.75,1980.0,7531.0,4.31266,1.52,Gaia DR3 6405489937215870592,
5388.01,TIC 407591297,CP,152.176517,35.547557,2.594675,0.313,1070.0,1.89426,3.30231,375.0,3495.0,4.91164,0.31,Gaia DR3 6405489937215870592,
5389.01,TIC 39143128,PC,168.80167,39.35892,10.4014008,2.3998128,43141.3479042,8.8111557,5.0743522,382.7938065,3526.0,4.80713,0.421428,Gaia DR3 6405489937215870592,
539.01,TIC 238004786,PC,102.568389,-53.005503,0.3096062,1.0298929,257.7064685,1.5526965,4942.3861378,2138.4737213,4836.0,4.44968,0.813125,Gaia DR3 6405489937215870592,
5390.01,TIC 8853478,PC,142.444304,30.062908,15.0619708,3.2914107,2775.349458,4.687483,45.2317163,661.4248635,5441.34,4.51596,0.890607,Gaia DR3 6405489937215870592,
5391.01,TIC 298600443,APC,272.060717,53.365566,13.6421377,3.522,413.0,1.77499,80.3771,834.0,5961.0,4.46,1.02,Gaia DR3 6405489937215870592,
5392.01,TIC 198512478,PC,212.621349,72.589757,17.5313321,4.334,306.0,1.66838,468.87,1296.0,5464.0,4.51,0.9,Gaia DR3 6405489937215870592,
5393.01,TIC 313425396,PC,198.137149,77.839038,30.0017176,6.737,210.0,1.82693,57.0124,765.0,6194.0,4.32,1.25,Gaia DR3 6405489937215870592,-0.4959999918937683
5394.01,TIC 61109252,APC,154.574508,17.396435,15.1935123,2.582,5720.0,9.68144,84.3696,844.0,5977.0,4.42,1.07,Gaia DR3 6405489937215870592,-0.41499999165534973
5395.01,TIC 298070500,PC,197.058444,81.445787,6.5811814,2.982,267.0,1.80641,247.2,1104.0,6269.0,4.39,1.17,Gaia DR3 5292899859146860288,-0.10999999940395355
5397.01,TIC 18019350,PC,172.014117,39.672647,9.6477019,3.003,670.0,2.57133,77.7367,827.0,5621.7,4.48,0.95,Gaia DR3 5268854433200639488,0.20100000500679016
5398.01,TIC 8260536,CP,161.879557,36.329434,10.590923,4.105,10290.0,11.1189,118.413,919.0,6017.1,4.44,1.05,Gaia DR3 5268854433200639488,0.2694000005722046
5398.02,TIC 8260536,CP,161.879557,36.329434,4.7728997,2.906,920.0,3.30213,370.603,1222.0,6017.1,4.44,1.05,Gaia DR3 6499624934465911168,
5399.01,TIC 284688043,PC,292.982939,28.651865,4.0625969,3.952,320.0,3.70815,1611.69,1765.0,6629.0,3.94,2.09,Gaia DR3 5495412995991052160,
540.01,TIC 200322593,CP,76.309695,-47.937539,1.2391534,0.4887749,2318.6594409,0.9654706,21.6623126,550.2321395,3042.0,4.438,0.197117,Gaia DR3 4647036180550103424,-0.04500000178813934
5400.01,TIC 332564140,PC,136.892919,-14.339867,19.8067259,4.5,2060.0,4.46533,39.4243,698.0,5513.0,4.34,0.95,Gaia DR3 4647036180550103424,-0.12099999934434891
5401.01,TIC 397058826,PC,189.518268,3.282395,6.8291029,9.8781473,815.4832965,12.9127343,14489.4996714,2798.2279931,9333.0,3.53807,4.3379302,Gaia DR3 5119203027983398656,-0.11500000208616257
5402.01,TIC 29781207,PC,65.107799,-68.360571,3.3174026,3.021272,462.3783567,1.4488457,101.6854816,809.9057589,4363.0,4.60832,0.677839,Gaia DR3 5273788594709158400,-0.28999999165534973
5403.01,TIC 438519486,PC,100.654583,15.657379,12.8355591,1.805,12450.0,11.2388,9.72374,491.0,5311.7,4.45,0.95,Gaia DR3 6560684113691404160,
5404.01,TIC 56798909,PC,101.360836,22.290364,2.177475,2.454,4450.0,4.05014,284.168,1143.0,4027.0,4.67,0.57,Gaia DR3 6408608461430418816,
5405.01,TIC 172353721,PC,98.693733,32.808268,9.0711977,4.183,10360.0,10.7594,139.161,956.0,5649.0,4.38,1.06,Gaia DR3 3031953238292174720,
5406.01,TIC 127226712,PC,84.966565,12.257882,0.8045139,1.259,3750.0,10.209,4653.02,2300.0,7110.0,4.24,1.59,Gaia DR3 5418429761664383872,-0.07800000160932541
5407.01,TIC 372424377,PC,101.345243,17.310557,5.4683192,3.251,10640.0,13.9823,425.087,1264.0,6606.6,4.31,1.36,,
5408.01,TIC 430093142,PC,96.31948,20.535854,0.9598377,1.429,2270.0,17.4316,5539.92,2403.0,7575.0,3.64,3.31,Gaia DR3 3578463779187183744,
5409.01,TIC 115628210,APC,83.983008,31.768279,0.594385,0.573,2280.0,7.44558,939.24,1542.0,6078.0,4.27,1.3,Gaia DR3 5065640460769428224,0.07000000029802322
541.01,TIC 143271144,APC,90.727491,-30.832906,1.3534084,1.8466332,18071.0821704,18.1129716,1620.9195266,1618.3040205,4978.0,4.438,1.16766,Gaia DR3 5065640460769428224,-0.20800000429153442
5410.01,TIC 76882795,PC,87.718761,28.819847,4.1059353,3.031,11400.0,13.555,494.014,1313.0,6140.3,4.31,1.25,Gaia DR3 5065640460769428224,-0.08500000089406967
5411.01,TIC 76032342,PC,86.068595,28.791551,3.0604071,3.175,12460.0,18.6847,1261.17,1660.0,6623.0,4.14,1.67,Gaia DR3 5065640460769428224,
5412.01,TIC 386197662,PC,104.134699,13.429193,0.3828485,0.493,960.0,13.7767,14493.6,3056.0,6419.6,4.1,1.68,Gaia DR3 5065640460769428224,
5413.01,TIC 269838674,PC,90.053026,22.340224,12.612483,3.406,1510.0,5.43397,69.7878,805.0,5981.0,4.22,1.34,Gaia DR3 5065640460769428224,
5414.01,TIC 371164829,PC,109.367805,31.481846,10.7833596,3.957,26560.0,15.4312,35.1978,678.0,3892.0,4.57,0.7,Gaia DR3 5065640460769428224,
5415.01,TIC 52517713,PC,84.164148,14.914516,2.9858191,2.966,9730.0,17.8139,1945.7,1850.0,7497.0,4.16,1.81,Gaia DR3 5065640460769428224,
5416.01,TIC 87405719,PC,103.010116,25.2013,13.0086903,3.7378335,20626.9583179,10.9890553,6.6784964,410.0052556,3799.0,4.72,0.520262,,
5417.01,TIC 79316101,PC,90.084691,26.353234,2.8675385,2.88,14570.0,14.6783,888.042,1520.0,6219.5,4.37,1.18,Gaia DR3 5382970374226953600,-0.15000000596046448
5418.01,TIC 115564354,FP,84.006338,32.316823,1.6421819,2.459,1100.0,2.54445,1746.99,1801.0,5627.0,4.64,0.79,Gaia DR3 5401743332678544640,0.15000000596046448
5419.01,TIC 68443254,PC,103.102009,33.648806,4.8002161,2.439,10620.0,15.2174,336.117,1192.0,6498.4,4.26,1.41,Gaia DR3 3582339626395387264,-0.07999999821186066
542.01,TIC 49771092,PC,96.066232,-28.1347,1.6318282,1.2668494,14067.4193794,11.5558043,806.9778488,1359.3620865,5084.0,4.48093,0.942522,Gaia DR3 3582339626395387264,-0.07999999821186066
5420.01,TIC 195155818,PC,100.424632,21.056692,6.0614403,3.601,4760.0,10.0397,440.51,1276.0,6507.7,4.25,1.43,Gaia DR3 3582339626395387264,0.01899999938905239
5421.01,TIC 47132480,PC,97.621169,19.861789,6.5552932,3.016,4730.0,19.1366,938.617,1542.0,7787.0,3.86,2.64,Gaia DR3 3582339626395387264,
5422.01,TIC 80611440,PC,86.843617,25.626034,5.3767997,4.7792512,4420.7451206,10.5654196,628.9279068,1277.232515,5663.5,4.05,1.57294,Gaia DR3 3567876272486171904,
5423.01,TIC 47319867,PC,108.076091,20.751933,5.7188414,2.2172849,3214.065952,4.2762449,91.6860673,789.2154631,4964.8,4.59,0.76036,Gaia DR3 4775424641496743808,0.07999999821186066
5423.02,TIC 47319867,PC,108.076091,20.751933,3.3928027,2.2095141,2201.6366114,3.7170935,183.9229574,939.2446608,4964.8,4.59,0.76036,Gaia DR3 5288535107223500928,
5424.01,TIC 436099179,FP,83.837234,12.115939,0.8999342,1.606,1720.0,6.8761,3729.32,2177.0,6211.0,4.09,1.64,Gaia DR3 4706058480124880896,
5425.01,TIC 429501231,APC,90.431757,22.245686,0.4553752,0.604,3490.0,7.9095,2215.14,1911.0,6439.0,4.49,1.07,Gaia DR3 4711001746964486528,-0.36000001430511475
5426.01,TIC 127957099,APC,81.649605,31.633052,5.8095099,2.427,1750.0,5.0621,398.441,1244.0,6353.1,4.42,1.15,Gaia DR3 4711001746964486528,-0.40299999713897705
5427.01,TIC 52420398,PC,83.968375,12.925947,5.2374183,3.741,11630.0,14.2208,403.505,1248.0,6042.1,4.28,1.27,Gaia DR3 4911554145340133632,
5429.01,TIC 5800958,FP,78.988494,22.074955,4.2318085,2.558,1780.0,7.88895,1128.72,1614.0,8064.0,4.17,1.91,Gaia DR3 4851398799032507776,0.029999999329447746
543.01,TIC 53593457,FP,100.306094,-3.925831,0.530893,1.910177,33453.597195,3.747202,61.4271911,714.0192388,3085.0,5.0795,0.193,Gaia DR3 4851398799032507776,0.05000000074505806
5430.01,TIC 46774573,PC,97.005172,22.898603,3.8635521,3.896,11350.0,15.1873,1333.49,1683.0,6797.0,4.3,1.42,Gaia DR3 4851398799032507776,0.10999999940395355
5431.01,TIC 302895184,PC,83.171954,14.957058,4.788785,3.135,7600.0,16.3086,487.83,1309.0,6045.0,3.96,1.83,Gaia DR3 4851398799032507776,0.07500000298023224
5432.01,TIC 86898676,PC,98.595105,24.235555,2.9525486,2.694,5730.0,11.4188,531.966,1337.0,5612.0,4.09,1.48,Gaia DR3 4851398799032507776,
5433.01,TIC 75697959,PC,85.62494,28.549845,4.1459886,2.604,26190.0,12.1704,56.2686,763.0,3981.0,4.56,0.71,Gaia DR3 4851398799032507776,
5434.01,TIC 307377219,FP,98.83772,14.490329,4.1629444,2.064,3670.0,11.633,243.425,1100.0,6005.0,3.94,1.88,Gaia DR3 4851398799032507776,0.09000000357627869
5435.01,TIC 294309873,PC,92.998145,13.759123,1.2699324,1.596,1325.19922,7.56197,16457.7,3155.0,9649.0,4.35,1.74,Gaia DR3 4851398799032507776,0.05000000074505806
5436.01,TIC 155369758,PC,103.100078,12.531671,11.9285531,2.283,20690.0,16.0753,18.6079,578.0,5447.3,4.34,1.09,Gaia DR3 4851398799032507776,
5437.01,TIC 6853696,PC,81.642309,21.599165,3.42015,3.801,11140.0,18.3061,808.301,1485.0,5708.0,3.96,1.76,Gaia DR3 5273802338604558080,
5439.01,TIC 247912728,PC,88.005636,13.204319,5.0775738,4.053,8620.0,18.5536,1365.56,1693.0,7648.8,4.09,2.0,Gaia DR3 4668712433817531648,
544.01,TIC 50618703,CP,82.290072,-0.342898,1.5483542,1.2030925,926.4111032,2.1601741,240.1950345,1004.0625199,4665.0,4.67631,0.663414,Gaia DR3 4833912509702113280,
5440.01,TIC 29374525,FP,86.300794,18.461741,3.813812,2.572,2310.0,3.44278,177.52,1016.0,4689.0,4.61,0.71,Gaia DR3 4742138919831459712,
5441.01,TIC 91697121,PC,88.59846,15.065604,2.8633026,0.941,4710.0,11.4725,147.202,970.0,6642.2,4.26,1.45,Gaia DR3 4742597622338195840,
5442.01,TIC 406684949,APC,143.435397,6.741368,12.7091678,1.746,4620.0,16.3709,78.6129,829.0,6145.0,4.31,1.25,Gaia DR3 4852861183857163776,
5443.01,TIC 400515645,PC,92.873609,34.977082,1.6757659,2.248,2580.0,7.62588,3221.06,2098.0,6960.9,4.25,1.53,Gaia DR3 4647168912219397632,
5444.01,TIC 367193046,APC,104.395856,25.498913,10.2780324,1.642,7350.0,11.8122,37.8777,691.0,6545.7,4.34,1.3,Gaia DR3 4949266466460402048,
5445.01,TIC 255735567,APC,107.425727,22.741533,6.3780197,1.226,7050.0,18.7767,71.6141,810.0,6540.2,3.96,2.03,Gaia DR3 5140454049422547200,0.007000000216066837
5446.01,TIC 84788795,PC,97.096548,25.834703,4.4977307,3.2573447,5324.061552,13.0442723,1111.2092116,1472.5454489,6544.0,4.2,1.5335,Gaia DR3 5140454049422547200,-0.24199999868869781
5447.01,TIC 239722954,FP,86.45835,35.331499,1.4958429,1.534,2830.0,6.70553,825.738,1493.0,5666.0,4.24,1.27,Gaia DR3 5140454049422547200,
5448.01,TIC 291016451,PC,169.995604,8.350262,3.214031,2.215,5730.0,6.77869,284.023,1143.0,5366.0,4.55,0.85,Gaia DR3 5140454049422547200,
5449.01,TIC 119130170,PC,89.061905,21.332032,2.5444539,3.709,5440.0,12.5904,2136.19,1893.0,6171.0,4.01,1.77,Gaia DR3 5140454049422547200,
545.01,TIC 37168957,KP,98.172417,-0.031604,1.9000862,2.3058232,25717.0085858,15.0496208,823.7008783,1366.350537,5440.0,4.41615,0.934028,Gaia DR3 5140454049422547200,
5450.01,TIC 6653897,FP,81.051235,20.590643,0.8857522,1.579,760.0,3.19978,3880.86,2198.0,6238.2,4.42,1.13,Gaia DR3 5140454049422547200,0.007000000216066837
5451.01,TIC 69028091,PC,108.047768,30.104333,1.6822448,1.388,12090.0,12.3028,379.254,1239.0,5534.6,4.34,1.1,Gaia DR3 5140454049422547200,-0.24199999868869781
5452.01,TIC 101569583,PC,107.907236,28.923941,0.9907914,1.5908957,4860.1048997,16.1327515,10706.9470002,2594.395383,6273.8,4.0,1.82635,Gaia DR3 5140454049422547200,
5453.01,TIC 58997701,PC,104.987572,19.6155,8.3762443,3.6856551,7670.6889364,10.1350877,224.1297312,986.8351657,6086.0,4.38,1.13925,Gaia DR3 5140454049422547200,
5454.01,TIC 26406123,PC,107.429839,15.596234,3.7196227,4.948,4280.0,13.3603,1249.33,1656.0,5623.0,3.81,2.07,Gaia DR3 5140454049422547200,
5455.01,TIC 75171363,PC,84.852114,28.62691,4.267781,4.58,5120.0,12.0047,939.48,1542.0,5903.0,4.02,1.67,Gaia DR3 5140454049422547200,
5456.01,TIC 87044036,FP,98.853985,24.835858,1.0711292,2.213,2030.0,5.8474,5277.35,2374.0,6070.0,4.26,1.31,Gaia DR3 4779089416831451904,
5457.01,TIC 456971986,PC,100.615349,19.735175,1.2452975,2.086,1410.0,6.31449,4049.64,2222.0,6580.3,4.13,1.66,Gaia DR3 4832095291858975744,
